INSTANCE_SIZE
50;5
PROCESSING_TIMES
1;39;-1;-1;29;-1
2;11;-1;12;-1;8
3;-1;8;-1;-1;12
4;-1;17;15;13;-1
5;28;-1;27;30;27
6;-1;72;-1;64;-1
7;87;80;-1;-1;-1
8;18;26;25;23;23
9;-1;37;-1;30;-1
10;4;-1;6;5;6
11;43;47;53;46;50
12;-1;-1;19;18;17
13;-1;-1;11;9;12
14;37;-1;47;-1;44
15;27;-1;29;-1;27
16;-1;29;37;33;27
17;-1;88;-1;-1;72
18;-1;-1;36;33;43
19;-1;-1;15;-1;19
20;75;-1;77;55;73
21;16;18;14;17;13
22;44;52;-1;44;-1
23;-1;49;-1;-1;35
24;11;11;13;-1;13
25;48;-1;39;42;37
26;-1;18;14;17;19
27;-1;77;54;-1;68
28;6;7;8;-1;8
29;62;58;-1;-1;-1
30;9;-1;-1;6;9
31;28;28;29;27;29
32;19;21;21;-1;20
33;33;33;-1;-1;32
34;80;79;-1;70;67
35;-1;41;42;44;-1
36;42;-1;46;39;54
37;82;77;89;72;80
38;-1;23;23;33;34
39;32;23;26;-1;27
40;-1;47;60;67;51
41;-1;14;19;-1;20
42;17;24;20;20;17
43;20;-1;22;-1;-1
44;-1;10;11;-1;-1
45;27;35;-1;-1;25
46;44;36;-1;-1;-1
47;-1;43;-1;55;52
48;46;-1;36;46;47
49;5;6;-1;6;5
50;27;31;29;-1;29
CAPABLE_MACHINES
1;1;0;0;1;0
2;1;0;1;0;1
3;0;1;0;0;1
4;0;1;1;1;0
5;1;0;1;1;1
6;0;1;0;1;0
7;1;1;0;0;0
8;1;1;1;1;1
9;0;1;0;1;0
10;1;0;1;1;1
11;1;1;1;1;1
12;0;0;1;1;1
13;0;0;1;1;1
14;1;0;1;0;1
15;1;0;1;0;1
16;0;1;1;1;1
17;0;1;0;0;1
18;0;0;1;1;1
19;0;0;1;0;1
20;1;0;1;1;1
21;1;1;1;1;1
22;1;1;0;1;0
23;0;1;0;0;1
24;1;1;1;0;1
25;1;0;1;1;1
26;0;1;1;1;1
27;0;1;1;0;1
28;1;1;1;0;1
29;1;1;0;0;0
30;1;0;0;1;1
31;1;1;1;1;1
32;1;1;1;0;1
33;1;1;0;0;1
34;1;1;0;1;1
35;0;1;1;1;0
36;1;0;1;1;1
37;1;1;1;1;1
38;0;1;1;1;1
39;1;1;1;0;1
40;0;1;1;1;1
41;0;1;1;0;1
42;1;1;1;1;1
43;1;0;1;0;0
44;0;1;1;0;0
45;1;1;0;0;1
46;1;1;0;0;0
47;0;1;0;1;1
48;1;0;1;1;1
49;1;1;0;1;1
50;1;1;1;0;1
