INSTANCE_SIZE
100;5
PROCESSING_TIMES
1;13;7;-1;6;-1
2;-1;18;-1;20;-1
3;-1;49;32;-1;-1
4;12;10;-1;-1;-1
5;-1;13;-1;-1;9
6;57;-1;54;94;75
7;-1;51;35;54;-1
8;52;75;82;70;58
9;24;35;46;23;46
10;83;-1;97;103;-1
11;26;31;24;-1;21
12;17;14;-1;10;13
13;-1;20;16;11;12
14;-1;-1;-1;21;19
15;-1;8;15;11;13
16;-1;42;28;-1;-1
17;20;16;13;15;20
18;32;-1;-1;33;36
19;-1;21;36;27;-1
20;70;49;54;75;39
21;18;15;-1;13;10
22;41;28;35;41;41
23;27;31;39;31;41
24;-1;16;-1;16;11
25;34;34;30;45;46
26;-1;34;54;36;70
27;-1;-1;14;8;-1
28;26;20;27;13;-1
29;-1;-1;10;7;10
30;31;30;-1;15;20
31;-1;50;82;-1;82
32;34;32;41;55;33
33;21;20;10;16;20
34;4;-1;7;-1;-1
35;-1;32;38;-1;-1
36;15;17;12;-1;22
37;6;7;-1;3;5
38;-1;-1;20;21;13
39;16;11;-1;20;20
40;-1;14;15;-1;-1
41;13;12;9;-1;-1
42;38;-1;21;31;24
43;100;103;-1;74;97
44;33;53;-1;-1;-1
45;-1;-1;9;10;-1
46;-1;35;27;-1;33
47;66;63;50;39;-1
48;58;-1;-1;78;69
49;29;28;23;22;28
50;10;7;10;7;6
51;45;36;-1;60;50
52;14;21;19;-1;13
53;23;16;-1;23;31
54;27;-1;21;-1;21
55;20;24;15;25;23
56;-1;-1;-1;83;53
57;-1;11;-1;-1;12
58;-1;20;16;-1;-1
59;23;47;-1;48;-1
60;10;15;19;-1;9
61;-1;-1;12;27;-1
62;-1;38;-1;-1;71
63;64;85;51;90;43
64;-1;65;-1;-1;52
65;83;48;59;53;81
66;-1;-1;9;8;-1
67;-1;-1;22;-1;34
68;8;10;10;6;-1
69;-1;51;30;-1;-1
70;8;7;5;4;4
71;14;15;-1;-1;11
72;-1;15;18;24;20
73;-1;-1;52;39;73
74;-1;14;-1;-1;13
75;49;-1;44;55;59
76;13;18;-1;13;-1
77;8;8;8;6;-1
78;-1;44;-1;31;59
79;29;-1;-1;-1;36
80;-1;34;32;33;-1
81;29;-1;39;40;42
82;-1;44;44;-1;-1
83;27;18;-1;13;15
84;54;41;-1;53;-1
85;-1;98;99;-1;-1
86;-1;-1;23;-1;28
87;28;-1;36;50;-1
88;30;30;-1;-1;25
89;16;-1;10;-1;9
90;6;10;5;5;10
91;93;44;87;81;76
92;29;-1;41;-1;40
93;5;-1;6;-1;8
94;-1;64;94;-1;-1
95;30;-1;24;32;-1
96;29;37;45;47;23
97;16;7;10;12;10
98;13;-1;-1;19;-1
99;11;-1;-1;12;9
100;48;39;34;31;54
CAPABLE_MACHINES
1;1;1;0;1;0
2;0;1;0;1;0
3;0;1;1;0;0
4;1;1;0;0;0
5;0;1;0;0;1
6;1;0;1;1;1
7;0;1;1;1;0
8;1;1;1;1;1
9;1;1;1;1;1
10;1;0;1;1;0
11;1;1;1;0;1
12;1;1;0;1;1
13;0;1;1;1;1
14;0;0;0;1;1
15;0;1;1;1;1
16;0;1;1;0;0
17;1;1;1;1;1
18;1;0;0;1;1
19;0;1;1;1;0
20;1;1;1;1;1
21;1;1;0;1;1
22;1;1;1;1;1
23;1;1;1;1;1
24;0;1;0;1;1
25;1;1;1;1;1
26;0;1;1;1;1
27;0;0;1;1;0
28;1;1;1;1;0
29;0;0;1;1;1
30;1;1;0;1;1
31;0;1;1;0;1
32;1;1;1;1;1
33;1;1;1;1;1
34;1;0;1;0;0
35;0;1;1;0;0
36;1;1;1;0;1
37;1;1;0;1;1
38;0;0;1;1;1
39;1;1;0;1;1
40;0;1;1;0;0
41;1;1;1;0;0
42;1;0;1;1;1
43;1;1;0;1;1
44;1;1;0;0;0
45;0;0;1;1;0
46;0;1;1;0;1
47;1;1;1;1;0
48;1;0;0;1;1
49;1;1;1;1;1
50;1;1;1;1;1
51;1;1;0;1;1
52;1;1;1;0;1
53;1;1;0;1;1
54;1;0;1;0;1
55;1;1;1;1;1
56;0;0;0;1;1
57;0;1;0;0;1
58;0;1;1;0;0
59;1;1;0;1;0
60;1;1;1;0;1
61;0;0;1;1;0
62;0;1;0;0;1
63;1;1;1;1;1
64;0;1;0;0;1
65;1;1;1;1;1
66;0;0;1;1;0
67;0;0;1;0;1
68;1;1;1;1;0
69;0;1;1;0;0
70;1;1;1;1;1
71;1;1;0;0;1
72;0;1;1;1;1
73;0;0;1;1;1
74;0;1;0;0;1
75;1;0;1;1;1
76;1;1;0;1;0
77;1;1;1;1;0
78;0;1;0;1;1
79;1;0;0;0;1
80;0;1;1;1;0
81;1;0;1;1;1
82;0;1;1;0;0
83;1;1;0;1;1
84;1;1;0;1;0
85;0;1;1;0;0
86;0;0;1;0;1
87;1;0;1;1;0
88;1;1;0;0;1
89;1;0;1;0;1
90;1;1;1;1;1
91;1;1;1;1;1
92;1;0;1;0;1
93;1;0;1;0;1
94;0;1;1;0;0
95;1;0;1;1;0
96;1;1;1;1;1
97;1;1;1;1;1
98;1;0;0;1;0
99;1;0;0;1;1
100;1;1;1;1;1
