INSTANCE_SIZE
25;3
PROCESSING_TIMES
1;8;-1;8
2;22;24;23
3;23;25;-1
4;-1;5;8
5;43;-1;21
6;47;51;35
7;11;16;17
8;85;-1;103
9;46;50;29
10;14;21;11
11;14;10;13
12;43;27;43
13;-1;6;6
14;13;15;8
15;22;-1;12
16;26;53;44
17;35;30;31
18;17;11;20
19;22;17;10
20;23;21;36
21;93;69;-1
22;13;9;-1
23;86;67;74
24;83;39;-1
25;32;37;24
CAPABLE_MACHINES
1;1;0;1
2;1;1;1
3;1;1;0
4;0;1;1
5;1;0;1
6;1;1;1
7;1;1;1
8;1;0;1
9;1;1;1
10;1;1;1
11;1;1;1
12;1;1;1
13;0;1;1
14;1;1;1
15;1;0;1
16;1;1;1
17;1;1;1
18;1;1;1
19;1;1;1
20;1;1;1
21;1;1;0
22;1;1;0
23;1;1;1
24;1;1;0
25;1;1;1
