INSTANCE_SIZE
100;5
PROCESSING_TIMES
1;34;-1;39;-1;47
2;-1;35;-1;29;30
3;79;78;-1;71;-1
4;12;11;15;10;16
5;53;41;-1;58;56
6;34;29;32;29;26
7;13;10;11;12;10
8;34;30;32;37;35
9;41;36;53;43;50
10;-1;20;16;-1;-1
11;-1;21;-1;21;-1
12;36;29;40;29;30
13;31;38;38;42;40
14;52;48;48;-1;43
15;-1;-1;16;-1;12
16;-1;14;16;12;15
17;51;53;39;40;-1
18;-1;73;88;70;68
19;16;-1;22;-1;22
20;24;-1;-1;25;-1
21;31;-1;-1;-1;29
22;-1;34;37;32;33
23;20;15;17;18;15
24;-1;-1;-1;40;34
25;10;9;7;-1;7
26;13;16;13;19;14
27;48;-1;-1;47;48
28;75;71;-1;-1;-1
29;18;18;17;24;17
30;45;-1;-1;67;58
31;16;-1;-1;-1;15
32;12;8;11;-1;8
33;10;12;13;10;11
34;17;16;14;18;14
35;44;46;49;48;38
36;33;-1;32;-1;-1
37;24;24;32;27;25
38;-1;36;43;-1;48
39;58;56;-1;51;56
40;15;18;22;20;17
41;34;29;28;-1;32
42;44;-1;49;-1;-1
43;8;7;8;6;6
44;-1;34;-1;28;37
45;40;31;30;39;27
46;20;29;28;19;-1
47;16;-1;12;13;15
48;4;5;5;4;5
49;63;68;-1;-1;71
50;11;14;15;13;10
51;-1;41;42;-1;48
52;10;-1;-1;12;-1
53;-1;16;17;14;16
54;-1;77;82;82;79
55;19;15;-1;15;13
56;6;5;6;4;5
57;-1;-1;17;-1;15
58;36;-1;39;39;34
59;5;5;6;-1;-1
60;23;-1;23;21;-1
61;-1;12;16;11;-1
62;26;-1;28;-1;-1
63;50;42;-1;-1;-1
64;51;-1;56;49;61
65;6;4;6;-1;5
66;19;17;16;16;-1
67;52;63;71;66;66
68;40;-1;-1;35;-1
69;45;37;44;34;39
70;-1;-1;13;-1;13
71;42;47;47;34;36
72;21;20;23;-1;-1
73;-1;66;80;65;-1
74;6;8;8;7;7
75;-1;24;-1;29;-1
76;16;-1;22;-1;-1
77;13;11;11;13;12
78;12;8;9;9;9
79;18;21;-1;-1;14
80;49;49;41;-1;46
81;39;39;36;39;-1
82;-1;44;51;51;41
83;9;10;9;10;11
84;20;-1;18;-1;20
85;29;27;30;37;34
86;47;51;51;-1;-1
87;-1;6;6;-1;8
88;43;-1;35;-1;-1
89;10;-1;-1;-1;10
90;-1;-1;38;-1;47
91;-1;-1;13;17;-1
92;-1;-1;-1;25;27
93;76;53;79;74;79
94;14;16;16;16;-1
95;56;-1;-1;-1;46
96;61;79;73;66;-1
97;54;60;54;59;65
98;-1;16;-1;-1;13
99;17;14;-1;19;15
100;49;-1;49;51;56
CAPABLE_MACHINES
1;1;0;1;0;1
2;0;1;0;1;1
3;1;1;0;1;0
4;1;1;1;1;1
5;1;1;0;1;1
6;1;1;1;1;1
7;1;1;1;1;1
8;1;1;1;1;1
9;1;1;1;1;1
10;0;1;1;0;0
11;0;1;0;1;0
12;1;1;1;1;1
13;1;1;1;1;1
14;1;1;1;0;1
15;0;0;1;0;1
16;0;1;1;1;1
17;1;1;1;1;0
18;0;1;1;1;1
19;1;0;1;0;1
20;1;0;0;1;0
21;1;0;0;0;1
22;0;1;1;1;1
23;1;1;1;1;1
24;0;0;0;1;1
25;1;1;1;0;1
26;1;1;1;1;1
27;1;0;0;1;1
28;1;1;0;0;0
29;1;1;1;1;1
30;1;0;0;1;1
31;1;0;0;0;1
32;1;1;1;0;1
33;1;1;1;1;1
34;1;1;1;1;1
35;1;1;1;1;1
36;1;0;1;0;0
37;1;1;1;1;1
38;0;1;1;0;1
39;1;1;0;1;1
40;1;1;1;1;1
41;1;1;1;0;1
42;1;0;1;0;0
43;1;1;1;1;1
44;0;1;0;1;1
45;1;1;1;1;1
46;1;1;1;1;0
47;1;0;1;1;1
48;1;1;1;1;1
49;1;1;0;0;1
50;1;1;1;1;1
51;0;1;1;0;1
52;1;0;0;1;0
53;0;1;1;1;1
54;0;1;1;1;1
55;1;1;0;1;1
56;1;1;1;1;1
57;0;0;1;0;1
58;1;0;1;1;1
59;1;1;1;0;0
60;1;0;1;1;0
61;0;1;1;1;0
62;1;0;1;0;0
63;1;1;0;0;0
64;1;0;1;1;1
65;1;1;1;0;1
66;1;1;1;1;0
67;1;1;1;1;1
68;1;0;0;1;0
69;1;1;1;1;1
70;0;0;1;0;1
71;1;1;1;1;1
72;1;1;1;0;0
73;0;1;1;1;0
74;1;1;1;1;1
75;0;1;0;1;0
76;1;0;1;0;0
77;1;1;1;1;1
78;1;1;1;1;1
79;1;1;0;0;1
80;1;1;1;0;1
81;1;1;1;1;0
82;0;1;1;1;1
83;1;1;1;1;1
84;1;0;1;0;1
85;1;1;1;1;1
86;1;1;1;0;0
87;0;1;1;0;1
88;1;0;1;0;0
89;1;0;0;0;1
90;0;0;1;0;1
91;0;0;1;1;0
92;0;0;0;1;1
93;1;1;1;1;1
94;1;1;1;1;0
95;1;0;0;0;1
96;1;1;1;1;0
97;1;1;1;1;1
98;0;1;0;0;1
99;1;1;0;1;1
100;1;0;1;1;1
