INSTANCE_SIZE
50;3
PROCESSING_TIMES
1;16;14;18
2;-1;39;24
3;-1;4;5
4;17;-1;9
5;15;14;20
6;41;61;35
7;10;9;12
8;-1;6;14
9;63;-1;41
10;33;58;-1
11;27;-1;20
12;-1;45;77
13;59;36;45
14;72;51;-1
15;14;7;12
16;-1;39;19
17;39;21;27
18;63;35;38
19;24;24;10
20;-1;16;16
21;-1;12;16
22;16;17;-1
23;-1;47;38
24;13;11;-1
25;71;108;46
26;35;26;32
27;39;30;-1
28;8;-1;11
29;16;20;24
30;13;-1;14
31;14;-1;9
32;91;80;66
33;35;-1;39
34;20;19;23
35;-1;37;30
36;-1;59;39
37;39;27;-1
38;42;-1;60
39;25;27;11
40;8;10;13
41;15;14;10
42;6;12;10
43;4;5;5
44;11;8;11
45;7;-1;17
46;-1;39;63
47;-1;53;56
48;29;46;-1
49;-1;60;66
50;20;12;-1
CAPABLE_MACHINES
1;1;1;1
2;0;1;1
3;0;1;1
4;1;0;1
5;1;1;1
6;1;1;1
7;1;1;1
8;0;1;1
9;1;0;1
10;1;1;0
11;1;0;1
12;0;1;1
13;1;1;1
14;1;1;0
15;1;1;1
16;0;1;1
17;1;1;1
18;1;1;1
19;1;1;1
20;0;1;1
21;0;1;1
22;1;1;0
23;0;1;1
24;1;1;0
25;1;1;1
26;1;1;1
27;1;1;0
28;1;0;1
29;1;1;1
30;1;0;1
31;1;0;1
32;1;1;1
33;1;0;1
34;1;1;1
35;0;1;1
36;0;1;1
37;1;1;0
38;1;0;1
39;1;1;1
40;1;1;1
41;1;1;1
42;1;1;1
43;1;1;1
44;1;1;1
45;1;0;1
46;0;1;1
47;0;1;1
48;1;1;0
49;0;1;1
50;1;1;0
