INSTANCE_SIZE
100;8
PROCESSING_TIMES
1;76;76;-1;66;-1;-1;-1;82
2;-1;63;-1;-1;-1;-1;69;-1
3;58;-1;59;60;63;59;-1;-1
4;5;6;-1;-1;6;-1;6;6
5;-1;81;77;65;62;71;-1;73
6;26;27;-1;36;-1;24;-1;31
7;-1;39;54;-1;48;-1;-1;-1
8;28;25;26;-1;34;-1;32;-1
9;25;25;21;21;23;17;23;17
10;15;-1;11;-1;-1;11;-1;-1
11;-1;23;24;-1;-1;24;-1;-1
12;-1;70;-1;66;-1;-1;-1;-1
13;-1;-1;-1;39;-1;46;-1;-1
14;-1;-1;39;-1;-1;-1;39;-1
15;-1;26;-1;-1;24;33;-1;34
16;-1;-1;37;29;-1;-1;-1;-1
17;62;58;-1;-1;61;62;53;60
18;16;19;16;18;-1;16;16;-1
19;-1;29;26;-1;-1;20;-1;-1
20;78;57;72;66;69;68;64;71
21;-1;-1;-1;-1;41;47;50;-1
22;-1;-1;12;11;-1;10;-1;11
23;7;7;-1;-1;8;6;-1;-1
24;39;43;51;42;49;45;39;50
25;68;60;68;-1;-1;47;68;66
26;32;26;30;25;32;22;22;32
27;14;15;17;15;18;17;13;14
28;12;14;14;-1;10;12;11;-1
29;-1;7;11;8;10;7;7;11
30;15;13;10;15;16;12;15;11
31;-1;12;13;-1;-1;-1;-1;10
32;62;68;60;54;57;61;51;-1
33;51;51;-1;48;59;40;-1;53
34;-1;-1;-1;56;45;-1;46;-1
35;-1;-1;-1;58;-1;48;-1;43
36;-1;-1;-1;51;-1;-1;-1;51
37;50;-1;57;-1;-1;-1;-1;-1
38;-1;-1;12;11;12;11;-1;10
39;30;39;-1;28;30;-1;-1;38
40;-1;-1;-1;-1;11;8;-1;-1
41;25;29;28;33;33;26;33;33
42;-1;61;-1;55;-1;-1;-1;-1
43;-1;-1;9;10;-1;-1;-1;10
44;49;64;65;64;58;57;63;58
45;14;-1;-1;-1;14;11;11;-1
46;16;18;-1;-1;-1;-1;-1;18
47;-1;38;-1;37;-1;-1;-1;54
48;-1;13;11;10;16;-1;-1;-1
49;69;58;56;71;73;-1;72;-1
50;39;-1;43;39;-1;-1;38;42
51;21;20;24;22;-1;-1;25;-1
52;-1;32;32;32;38;37;33;37
53;-1;24;-1;20;-1;-1;-1;-1
54;-1;29;36;25;29;-1;32;27
55;-1;53;57;57;50;67;55;58
56;15;16;17;17;17;14;18;15
57;46;46;39;52;-1;50;51;58
58;43;50;-1;-1;-1;-1;42;48
59;19;-1;16;20;-1;16;18;-1
60;11;-1;-1;-1;10;-1;10;-1
61;25;-1;29;28;31;30;34;31
62;-1;-1;-1;-1;15;16;-1;-1
63;-1;-1;-1;20;-1;-1;18;23
64;4;-1;-1;6;-1;6;4;4
65;-1;-1;59;60;61;-1;-1;45
66;-1;-1;-1;-1;-1;30;-1;39
67;16;-1;-1;-1;-1;15;-1;-1
68;7;8;10;7;10;9;9;-1
69;70;-1;56;59;-1;-1;-1;-1
70;41;-1;-1;33;46;43;32;40
71;-1;14;13;15;13;-1;19;17
72;82;76;57;75;81;67;60;73
73;33;40;-1;-1;-1;-1;38;33
74;-1;23;-1;21;24;16;21;-1
75;75;85;86;75;80;78;62;65
76;14;10;13;16;16;15;15;14
77;24;-1;22;16;18;19;19;23
78;8;-1;-1;8;-1;-1;-1;6
79;-1;-1;9;-1;-1;-1;12;-1
80;15;10;-1;16;14;14;10;-1
81;19;13;-1;-1;-1;-1;13;-1
82;46;45;51;38;-1;43;48;52
83;-1;-1;-1;-1;18;14;-1;-1
84;-1;-1;17;-1;-1;17;-1;-1
85;24;20;22;21;17;20;24;23
86;66;75;87;-1;71;61;-1;-1
87;22;21;21;18;21;20;14;18
88;12;-1;-1;-1;-1;-1;13;-1
89;81;-1;65;-1;82;82;67;-1
90;-1;11;8;-1;9;-1;10;10
91;49;37;37;46;37;-1;-1;38
92;40;30;35;34;37;-1;29;37
93;11;10;8;-1;10;-1;11;12
94;-1;41;-1;34;-1;-1;-1;-1
95;30;-1;34;31;25;33;32;31
96;-1;47;-1;48;-1;-1;-1;-1
97;-1;-1;11;-1;-1;12;10;11
98;-1;25;21;18;27;20;-1;19
99;32;37;37;38;-1;38;33;-1
100;9;12;9;-1;10;12;11;13
CAPABLE_MACHINES
1;1;1;0;1;0;0;0;1
2;0;1;0;0;0;0;1;0
3;1;0;1;1;1;1;0;0
4;1;1;0;0;1;0;1;1
5;0;1;1;1;1;1;0;1
6;1;1;0;1;0;1;0;1
7;0;1;1;0;1;0;0;0
8;1;1;1;0;1;0;1;0
9;1;1;1;1;1;1;1;1
10;1;0;1;0;0;1;0;0
11;0;1;1;0;0;1;0;0
12;0;1;0;1;0;0;0;0
13;0;0;0;1;0;1;0;0
14;0;0;1;0;0;0;1;0
15;0;1;0;0;1;1;0;1
16;0;0;1;1;0;0;0;0
17;1;1;0;0;1;1;1;1
18;1;1;1;1;0;1;1;0
19;0;1;1;0;0;1;0;0
20;1;1;1;1;1;1;1;1
21;0;0;0;0;1;1;1;0
22;0;0;1;1;0;1;0;1
