INSTANCE_SIZE
50;5
PROCESSING_TIMES
1;4;3;7;3;7
2;4;8;5;7;7
3;40;53;50;40;40
4;48;42;53;26;-1
5;35;30;45;64;55
6;37;-1;30;58;-1
7;10;-1;-1;13;11
8;8;5;8;6;9
9;18;12;27;24;23
10;15;-1;12;18;-1
11;-1;-1;5;5;-1
12;-1;20;17;16;19
13;42;59;52;63;67
14;51;28;36;47;-1
15;12;12;9;-1;15
16;36;16;16;33;32
17;62;33;40;30;31
18;36;-1;23;-1;-1
19;8;-1;9;14;-1
20;8;-1;11;9;-1
21;54;-1;66;65;-1
22;19;27;19;18;13
23;-1;53;46;-1;-1
24;-1;41;32;35;39
25;-1;53;-1;63;-1
26;-1;45;29;34;-1
27;27;47;28;50;25
28;4;-1;9;6;7
29;48;32;25;39;44
30;52;-1;94;-1;56
31;-1;-1;79;64;-1
32;41;45;-1;71;33
33;14;25;23;14;13
34;-1;10;-1;-1;12
35;21;15;12;10;14
36;38;-1;32;48;65
37;-1;47;-1;28;-1
38;9;11;5;12;6
39;73;67;-1;36;-1
40;54;55;31;44;64
41;12;27;-1;-1;18
42;30;42;48;-1;46
43;24;12;-1;26;25
44;45;34;-1;71;46
45;6;6;6;7;-1
46;38;33;-1;-1;30
47;26;42;46;35;50
48;8;-1;12;12;11
49;3;7;6;-1;5
50;58;58;39;-1;-1
CAPABLE_MACHINES
1;1;1;1;1;1
2;1;1;1;1;1
3;1;1;1;1;1
4;1;1;1;1;0
5;1;1;1;1;1
6;1;0;1;1;0
7;1;0;0;1;1
8;1;1;1;1;1
9;1;1;1;1;1
10;1;0;1;1;0
11;0;0;1;1;0
12;0;1;1;1;1
13;1;1;1;1;1
14;1;1;1;1;0
15;1;1;1;0;1
16;1;1;1;1;1
17;1;1;1;1;1
18;1;0;1;0;0
19;1;0;1;1;0
20;1;0;1;1;0
21;1;0;1;1;0
22;1;1;1;1;1
23;0;1;1;0;0
24;0;1;1;1;1
25;0;1;0;1;0
26;0;1;1;1;0
27;1;1;1;1;1
28;1;0;1;1;1
29;1;1;1;1;1
30;1;0;1;0;1
31;0;0;1;1;0
32;1;1;0;1;1
33;1;1;1;1;1
34;0;1;0;0;1
35;1;1;1;1;1
36;1;0;1;1;1
37;0;1;0;1;0
38;1;1;1;1;1
39;1;1;0;1;0
40;1;1;1;1;1
41;1;1;0;0;1
42;1;1;1;0;1
43;1;1;0;1;1
44;1;1;0;1;1
45;1;1;1;1;0
46;1;1;0;0;1
47;1;1;1;1;1
48;1;0;1;1;1
49;1;1;1;0;1
50;1;1;1;0;0
