INSTANCE_SIZE
100;8
PROCESSING_TIMES
1;-1;43;57;31;53;37;58;54
2;-1;-1;44;70;57;43;61;75
3;55;-1;-1;-1;73;39;41;47
4;-1;13;7;9;17;15;7;12
5;-1;-1;-1;13;-1;-1;-1;12
6;33;27;24;29;38;22;45;22
7;-1;-1;-1;-1;39;-1;41;-1
8;30;47;23;45;39;25;35;47
9;-1;30;-1;-1;38;31;-1;35
10;103;47;-1;66;48;88;54;67
11;-1;40;-1;-1;25;24;-1;-1
12;89;60;71;98;94;53;90;79
13;15;-1;-1;-1;13;-1;-1;-1
14;13;-1;13;11;7;13;7;13
15;-1;-1;23;-1;-1;-1;12;-1
16;37;29;45;37;40;52;48;44
17;42;29;45;49;52;58;66;29
18;75;-1;-1;-1;46;-1;55;-1
19;-1;-1;-1;48;-1;32;-1;-1
20;44;40;30;40;25;34;46;28
21;4;-1;6;-1;8;5;4;5
22;-1;27;-1;-1;-1;-1;19;-1
23;-1;42;51;87;94;-1;44;61
24;4;4;-1;-1;5;6;4;-1
25;-1;-1;-1;-1;20;-1;-1;28
26;-1;6;-1;-1;7;-1;6;4
27;33;35;31;39;37;34;38;38
28;64;73;96;84;88;57;-1;64
29;4;6;8;-1;5;-1;-1;6
30;80;63;-1;-1;38;40;77;42
31;-1;21;-1;14;14;18;-1;15
32;80;-1;43;51;47;59;78;58
33;-1;-1;15;10;9;-1;9;7
34;59;53;38;45;-1;-1;-1;28
35;12;6;13;5;13;-1;11;12
36;27;32;26;25;-1;26;21;-1
37;23;20;22;10;22;11;12;15
38;-1;-1;-1;47;45;-1;24;-1
39;5;-1;-1;11;-1;-1;7;-1
40;7;4;4;3;6;6;3;5
41;16;-1;-1;15;12;-1;13;-1
42;10;8;6;8;5;8;6;6
43;36;57;68;46;53;-1;35;-1
44;-1;17;-1;-1;9;-1;-1;-1
45;-1;19;25;18;35;38;28;35
46;77;43;51;57;68;62;-1;88
47;59;-1;-1;61;-1;30;35;50
48;61;60;102;54;71;80;81;-1
49;14;27;16;12;16;23;23;-1
50;-1;14;-1;-1;6;-1;10;-1
51;21;-1;-1;27;-1;-1;-1;-1
52;15;-1;-1;-1;-1;14;-1;-1
53;17;8;10;-1;-1;8;8;12
54;65;-1;65;81;53;59;95;67
55;-1;-1;-1;-1;49;-1;28;51
56;13;11;-1;9;18;17;8;8
57;9;11;-1;6;-1;10;-1;7
58;-1;29;45;24;36;48;36;35
59;85;74;52;-1;61;55;49;67
60;-1;-1;-1;40;-1;20;-1;-1
61;35;-1;18;33;28;21;30;-1
62;109;69;67;56;49;91;74;93
63;50;-1;-1;32;40;-1;-1;27
64;-1;44;-1;-1;-1;-1;59;-1
65;51;-1;-1;-1;-1;-1;-1;26
66;29;-1;-1;-1;17;21;22;25
67;-1;16;17;18;-1;18;-1;8
68;11;13;-1;-1;9;10;-1;7
69;-1;-1;6;12;-1;-1;-1;-1
70;61;65;77;71;78;-1;41;-1
71;60;35;58;-1;-1;48;42;44
72;-1;-1;-1;44;-1;-1;24;-1
73;-1;-1;43;31;-1;54;57;-1
74;75;80;-1;83;-1;-1;-1;-1
75;18;10;-1;18;17;-1;12;13
76;-1;-1;76;54;77;44;56;46
77;29;-1;30;-1;18;-1;-1;-1
78;-1;-1;-1;30;29;47;-1;-1
79;18;-1;-1;13;14;-1;20;22
80;-1;8;-1;-1;10;8;10;-1
81;66;29;43;33;29;43;38;59
82;10;10;-1;17;12;-1;17;17
83;-1;48;79;89;78;69;78;-1
84;-1;60;-1;47;-1;-1;82;60
85;17;14;18;14;16;9;16;15
86;4;9;-1;-1;4;6;-1;-1
87;29;-1;-1;-1;-1;-1;-1;17
88;-1;-1;-1;4;-1;6;8;-1
89;-1;-1;-1;-1;25;-1;18;-1
90;25;-1;30;26;49;36;48;34
91;15;-1;18;-1;18;-1;-1;-1
92;48;-1;-1;28;44;29;39;36
93;54;-1;-1;-1;66;60;38;-1
94;-1;83;95;100;48;79;-1;-1
95;-1;23;-1;-1;-1;-1;27;24
96;87;56;-1;96;69;65;49;80
97;-1;36;-1;58;-1;-1;-1;41
98;22;14;22;31;30;24;20;16
99;7;3;6;7;5;7;-1;-1
100;8;12;11;12;8;7;15;11
CAPABLE_MACHINES
1;0;1;1;1;1;1;1;1
2;0;0;1;1;1;1;1;1
3;1;0;0;0;1;1;1;1
4;0;1;1;1;1;1;1;1
5;0;0;0;1;0;0;0;1
6;1;1;1;1;1;1;1;1
7;0;0;0;0;1;0;1;0
8;1;1;1;1;1;1;1;1
9;0;1;0;0;1;1;0;1
10;1;1;0;1;1;1;1;1
11;0;1;0;0;1;1;0;0
12;1;1;1;1;1;1;1;1
13;1;0;0;0;1;0;0;0
14;1;0;1;1;1;1;1;1
15;0;0;1;0;0;0;1;0
16;1;1;1;1;1;1;1;1
17;1;1;1;1;1;1;1;1
18;1;0;0;0;1;0;1;0
19;0;0;0;1;0;1;0;0
20;1;1;1;1;1;1;1;1
21;1;0;1;0;1;1;1;1
22;0;1;0;0;0;0;1;0
23;0;1;1;1;1;0;1;1
24;1;1;0;0;1;1;1;0
25;0;0;0;0;1;0;0;1
26;0;1;0;0;1;0;1;1
27;1;1;1;1;1;1;1;1
28;1;1;1;1;1;1;0;1
