INSTANCE_SIZE
100;8
PROCESSING_TIMES
1;-1;31;49;54;46;30;34;39
2;-1;-1;13;21;-1;-1;-1;-1
3;39;22;45;42;21;-1;22;39
4;14;-1;-1;-1;-1;-1;9;9
5;33;19;30;22;26;33;23;24
6;-1;-1;48;52;53;71;-1;102
7;7;-1;4;5;4;-1;5;7
8;-1;13;-1;10;9;14;-1;11
9;31;29;29;-1;24;15;26;27
10;11;7;11;13;10;9;9;10
11;-1;-1;22;-1;-1;-1;21;-1
12;38;56;36;37;55;40;56;34
13;40;-1;-1;-1;-1;75;-1;-1
14;-1;65;-1;-1;45;-1;-1;69
15;-1;13;17;21;16;-1;11;11
16;104;100;108;79;-1;-1;-1;47
17;14;11;-1;11;10;16;14;-1
18;55;78;77;57;102;64;106;47
19;-1;46;44;46;55;-1;34;55
20;18;-1;-1;26;26;28;25;24
21;-1;29;44;24;30;38;30;26
22;21;15;13;19;20;19;-1;27
23;-1;94;76;-1;50;58;90;86
24;29;29;45;44;60;-1;40;46
25;53;-1;40;-1;-1;-1;32;-1
26;-1;54;-1;42;26;-1;-1;-1
27;-1;86;92;71;68;80;-1;-1
28;-1;-1;6;3;3;-1;-1;-1
29;-1;-1;67;-1;48;45;-1;-1
30;-1;-1;34;-1;36;-1;26;-1
31;9;6;-1;6;13;-1;-1;5
32;-1;14;-1;22;-1;-1;28;-1
33;19;30;-1;33;-1;23;18;25
34;59;98;65;92;89;64;47;75
35;16;16;10;10;14;19;12;12
36;-1;-1;7;-1;10;-1;-1;7
37;-1;13;-1;-1;23;21;-1;-1
38;42;53;47;55;28;43;38;32
39;10;7;9;8;7;10;9;5
40;-1;-1;-1;44;40;31;-1;-1
41;-1;24;19;-1;-1;24;-1;-1
42;-1;-1;15;20;-1;-1;-1;18
43;-1;-1;54;-1;-1;38;47;-1
44;13;14;19;12;-1;14;11;12
45;10;-1;10;-1;-1;-1;-1;-1
46;13;8;10;9;13;10;7;8
47;62;70;83;-1;87;79;-1;99
48;-1;-1;13;20;17;10;-1;12
49;23;-1;-1;-1;-1;-1;-1;28
50;-1;-1;54;-1;43;48;-1;-1
51;33;39;30;35;29;24;38;51
52;-1;-1;39;78;35;-1;38;39
53;-1;55;65;-1;-1;-1;-1;-1
54;35;50;50;51;35;38;45;30
55;-1;-1;-1;39;-1;-1;33;-1
56;5;-1;4;8;5;10;7;7
57;-1;8;-1;-1;9;-1;9;-1
58;-1;33;20;30;30;-1;17;31
59;15;-1;18;-1;-1;-1;-1;-1
60;41;35;-1;-1;-1;-1;48;24
61;-1;-1;56;38;26;-1;-1;46
62;-1;-1;-1;-1;16;-1;-1;17
63;-1;13;-1;-1;-1;-1;15;-1
64;-1;49;-1;52;38;49;51;-1
65;38;23;21;-1;-1;33;32;28
66;17;22;-1;18;15;14;-1;-1
67;18;16;16;18;18;18;20;-1
68;10;20;-1;-1;14;16;-1;15
69;21;18;-1;21;12;-1;19;10
70;-1;-1;-1;-1;21;22;-1;-1
71;-1;-1;34;-1;-1;30;-1;29
72;76;-1;-1;81;60;-1;70;-1
73;21;-1;16;-1;11;-1;-1;24
74;36;-1;31;25;53;32;34;57
75;-1;43;36;-1;-1;-1;31;28
76;13;-1;20;-1;14;21;15;-1
77;32;28;24;-1;34;25;36;26
78;58;55;49;38;42;-1;40;-1
79;20;17;15;8;18;17;10;19
80;-1;35;-1;-1;80;-1;-1;-1
81;13;14;14;13;16;-1;-1;-1
82;72;64;56;80;56;67;79;73
83;60;-1;-1;-1;-1;-1;50;-1
84;28;-1;-1;-1;-1;19;33;31
85;54;-1;111;86;-1;54;71;92
86;11;22;17;20;22;21;15;12
87;-1;43;46;-1;-1;74;87;45
88;8;-1;7;9;12;17;10;11
89;-1;-1;-1;-1;28;41;-1;48
90;-1;10;4;7;-1;8;-1;7
91;-1;-1;-1;89;46;-1;-1;91
92;6;3;3;7;4;5;-1;6
93;49;86;92;56;47;95;99;84
94;-1;17;-1;-1;20;21;-1;22
95;26;48;29;49;24;37;39;33
96;23;23;37;33;21;-1;36;19
97;-1;60;49;-1;-1;-1;-1;39
98;18;19;15;-1;-1;-1;17;-1
99;-1;16;-1;9;-1;-1;15;-1
100;9;-1;-1;-1;13;-1;-1;11
CAPABLE_MACHINES
1;0;1;1;1;1;1;1;1
2;0;0;1;1;0;0;0;0
3;1;1;1;1;1;0;1;1
4;1;0;0;0;0;0;1;1
5;1;1;1;1;1;1;1;1
6;0;0;1;1;1;1;0;1
7;1;0;1;1;1;0;1;1
8;0;1;0;1;1;1;0;1
9;1;1;1;0;1;1;1;1
10;1;1;1;1;1;1;1;1
11;0;0;1;0;0;0;1;0
12;1;1;1;1;1;1;1;1
13;1;0;0;0;0;1;0;0
14;0;1;0;0;1;0;0;1
15;0;1;1;1;1;0;1;1
16;1;1;1;1;0;0;0;1
17;1;1;0;1;1;1;1;0
18;1;1;1;1;1;1;1;1
19;0;1;1;1;1;0;1;1
20;1;0;0;1;1;1;1;1
21;0;1;1;1;1;1;1;1
22;1;1;1;1;1;1;0;1
23;0;1;1;0;1;1;1;1
24;1;1;1;1;1;0;1;1
25;1;0;1;0;0;0;1;0
26;0;1;0;1;1;0;0;0
27;0;1;1;1;1;1;0;0
28;0;0;1;1;1;0;0;0
29;0;0;1;0;1;1;0;0
30;0;0;1;0;1;0;1;0
31;1;1;0;1;1;0;0;1
32;0;1;0;1;0;0;1;0
33;1;1;0;1;0;1;1;1
34;1;1;1;1;1;1;1;1
35;1;1;1;1;1;1;1;1
36;0;0;1;0;1;0;0;1
37;0;1;0;0;1;1;0;0
38;1;1;1;1;1;1;1;1
39;1;1;1;1;1;1;1;1
40;0;0;0;1;1;1;0;0
41;0;1;1;0;0;1;0;0
42;0;0;1;1;0;0;0;1
43;0;0;1;0;0;1;1;0
44;1;1;1;1;0;1;1;1
45;1;0;1;0;0;0;0;0
46;1;1;1;1;1;1;1;1
47;1;1;1;0;1;1;0;1
48;0;0;1;1;1;1;0;1
49;1;0;0;0;0;0;0;1
50;0;0;1;0;1;1;0;0
51;1;1;1;1;1;1;1;1
52;0;0;1;1;1;0;1;1
53;0;1;1;0;0;0;0;0
54;1;1;1;1;1;1;1;1
55;0;0;0;1;0;0;1;0
56;1;0;1;1;1;1;1;1
57;0;1;0;0;1;0;1;0
58;0;1;1;1;1;0;1;1
59;1;0;1;0;0;0;0;0
60;1;1;0;0;0;0;1;1
61;0;0;1;1;1;0;0;1
62;0;0;0;0;1;0;0;1
63;0;1;0;0;0;0;1;0
64;0;1;0;1;1;1;1;0
65;1;1;1;0;0;1;1;1
66;1;1;0;1;1;1;0;0
67;1;1;1;1;1;1;1;0
68;1;1;0;0;1;1;0;1
69;1;1;0;1;1;0;1;1
70;0;0;0;0;1;1;0;0
71;0;0;1;0;0;1;0;1
72;1;0;0;1;1;0;1;0
73;1;0;1;0;1;0;0;1
74;1;0;1;1;1;1;1;1
75;0;1;1;0;0;0;1;1
76;1;0;1;0;1;1;1;0
77;1;1;1;0;1;1;1;1
78;1;1;1;1;1;0;1;0
79;1;1;1;1;1;1;1;1
80;0;1;0;0;1;0;0;0
81;1;1;1;1;1;0;0;0
82;1;1;1;1;1;1;1;1
83;1;0;0;0;0;0;1;0
84;1;0;0;0;0;1;1;1
85;1;0;1;1;0;1;1;1
86;1;1;1;1;1;1;1;1
87;0;1;1;0;0;1;1;1
88;1;0;1;1;1;1;1;1
89;0;0;0;0;1;1;0;1
90;0;1;1;1;0;1;0;1
91;0;0;0;1;1;0;0;1
92;1;1;1;1;1;1;0;1
93;1;1;1;1;1;1;1;1
94;0;1;0;0;1;1;0;1
95;1;1;1;1;1;1;1;1
96;1;1;1;1;1;0;1;1
97;0;1;1;0;0;0;0;1
98;1;1;1;0;0;0;1;0
99;0;1;0;1;0;0;1;0
100;1;0;0;0;1;0;0;1
