INSTANCE_SIZE
50;3
PROCESSING_TIMES
1;9;6;-1
2;28;-1;22
3;10;15;10
4;11;19;16
5;37;-1;28
6;62;73;58
7;45;35;37
8;21;13;21
9;48;54;67
10;32;22;29
11;27;29;48
12;32;36;-1
13;28;20;-1
14;28;25;27
15;8;11;7
16;22;28;13
17;23;46;38
18;58;46;50
19;11;9;7
20;14;24;22
21;41;49;59
22;-1;66;80
23;24;-1;38
24;24;12;-1
25;44;54;-1
26;57;-1;39
27;6;12;11
28;67;38;58
29;50;-1;45
30;69;57;56
31;-1;7;10
32;20;19;17
33;35;-1;63
34;14;12;10
35;12;10;-1
36;-1;22;24
37;16;16;22
38;5;8;4
39;13;26;23
40;-1;13;13
41;18;28;29
42;59;78;49
43;64;-1;52
44;-1;39;44
45;67;64;-1
46;45;-1;52
47;-1;26;46
48;51;25;-1
49;-1;28;27
50;21;16;13
CAPABLE_MACHINES
1;1;1;0
2;1;0;1
3;1;1;1
4;1;1;1
5;1;0;1
6;1;1;1
7;1;1;1
8;1;1;1
9;1;1;1
10;1;1;1
11;1;1;1
12;1;1;0
13;1;1;0
14;1;1;1
15;1;1;1
16;1;1;1
17;1;1;1
18;1;1;1
19;1;1;1
20;1;1;1
21;1;1;1
22;0;1;1
23;1;0;1
24;1;1;0
25;1;1;0
26;1;0;1
27;1;1;1
28;1;1;1
29;1;0;1
30;1;1;1
31;0;1;1
32;1;1;1
33;1;0;1
34;1;1;1
35;1;1;0
36;0;1;1
37;1;1;1
38;1;1;1
39;1;1;1
40;0;1;1
41;1;1;1
42;1;1;1
43;1;0;1
44;0;1;1
45;1;1;0
46;1;0;1
47;0;1;1
48;1;1;0
49;0;1;1
50;1;1;1
