INSTANCE_SIZE
100;8
PROCESSING_TIMES
1;-1;-1;-1;-1;-1;-1;28;30
2;16;-1;-1;18;-1;-1;-1;18
3;48;-1;-1;-1;64;63;50;-1
4;14;13;14;10;11;-1;-1;14
5;-1;21;14;-1;20;20;19;17
6;69;96;79;82;84;86;68;65
7;-1;4;-1;-1;-1;6;4;6
8;16;-1;-1;17;-1;-1;17;-1
9;-1;-1;34;-1;-1;-1;42;-1
10;37;-1;-1;42;-1;42;-1;-1
11;37;-1;-1;-1;-1;26;29;-1
12;37;32;46;35;36;47;44;37
13;-1;-1;50;42;-1;-1;38;-1
14;-1;-1;16;-1;-1;19;14;15
15;-1;53;67;50;66;66;64;68
16;-1;45;54;-1;-1;51;48;56
17;25;20;21;21;19;22;22;20
18;17;15;-1;14;19;19;13;-1
19;7;6;8;7;-1;6;8;8
20;12;-1;9;-1;-1;-1;-1;9
21;56;-1;54;61;48;48;50;42
22;38;33;36;37;43;-1;32;35
23;6;-1;-1;-1;6;-1;-1;-1
24;38;28;-1;-1;39;26;-1;34
25;10;9;-1;-1;-1;-1;-1;11
26;-1;7;-1;-1;10;7;10;6
27;-1;7;11;-1;7;-1;-1;9
28;-1;-1;-1;30;31;-1;31;-1
29;10;16;12;13;11;11;15;10
30;66;-1;51;-1;66;-1;-1;-1
31;38;-1;36;49;42;50;-1;37
32;48;44;39;45;49;49;53;45
33;-1;14;-1;18;-1;12;-1;-1
34;24;19;-1;18;17;21;-1;16
35;26;32;-1;-1;-1;32;-1;-1
36;13;11;12;-1;16;-1;-1;11
37;-1;5;5;6;5;-1;-1;6
38;-1;36;-1;-1;-1;-1;-1;47
39;-1;-1;-1;19;-1;-1;23;-1
40;-1;34;23;-1;-1;27;-1;-1
41;-1;-1;-1;16;19;-1;-1;14
42;-1;40;59;48;44;55;60;-1
43;15;17;12;17;-1;-1;15;13
44;-1;73;-1;-1;-1;58;-1;63
45;7;6;10;-1;6;7;6;9
46;17;16;17;14;17;-1;17;-1
47;-1;19;-1;-1;-1;-1;22;-1
48;13;-1;19;18;15;15;17;13
49;38;-1;-1;-1;26;-1;35;-1
50;40;-1;54;58;51;41;50;-1
51;-1;-1;-1;71;69;-1;-1;-1
52;95;95;70;77;88;86;81;86
53;41;-1;-1;-1;-1;52;46;42
54;-1;-1;-1;-1;41;31;-1;35
55;-1;68;80;64;71;-1;72;-1
56;18;16;-1;17;21;-1;22;18
57;59;-1;82;56;68;-1;71;-1
58;-1;20;16;-1;17;19;17;18
59;59;58;71;79;74;55;74;57
60;71;74;72;61;-1;66;-1;72
61;87;71;64;89;67;76;87;88
62;19;29;27;21;-1;-1;28;-1
63;-1;-1;17;-1;20;-1;15;-1
64;14;16;18;19;16;18;14;17
65;12;18;16;13;13;18;17;15
66;66;82;80;54;60;62;80;-1
67;-1;36;28;-1;36;36;25;-1
68;-1;-1;-1;4;-1;-1;4;4
69;-1;-1;-1;-1;40;44;-1;-1
70;46;43;48;48;-1;47;-1;-1
71;59;-1;-1;58;-1;63;52;49
72;-1;-1;17;21;-1;-1;14;20
73;13;16;12;15;-1;17;12;-1
74;-1;-1;15;-1;15;19;14;17
75;31;-1;-1;-1;31;-1;25;30
76;20;20;-1;15;-1;16;14;15
77;8;-1;8;-1;-1;-1;12;-1
78;58;45;49;44;51;52;50;46
79;30;-1;-1;-1;29;-1;-1;-1
80;-1;-1;-1;53;-1;59;48;-1
81;-1;-1;-1;16;-1;20;18;-1
82;-1;18;-1;-1;-1;-1;15;-1
83;7;8;-1;8;-1;6;6;7
84;11;-1;-1;12;16;-1;-1;-1
85;-1;4;6;4;5;-1;4;5
86;-1;-1;89;67;59;72;72;-1
87;24;20;21;20;-1;-1;26;21
