INSTANCE_SIZE
25;3
PROCESSING_TIMES
1;62;47;58
2;39;-1;38
3;74;-1;80
4;19;-1;15
5;64;51;-1
6;-1;78;91
7;12;12;10
8;35;43;52
9;50;70;64
10;7;10;7
11;11;8;12
12;69;86;-1
13;57;50;48
14;7;-1;5
15;23;23;29
16;29;35;-1
17;54;-1;43
18;-1;43;45
19;56;44;43
20;12;17;16
21;15;13;17
22;41;35;33
23;44;31;46
24;10;12;-1
25;7;9;8
CAPABLE_MACHINES
1;1;1;1
2;1;0;1
3;1;0;1
4;1;0;1
5;1;1;0
6;0;1;1
7;1;1;1
8;1;1;1
9;1;1;1
10;1;1;1
11;1;1;1
12;1;1;0
13;1;1;1
14;1;0;1
15;1;1;1
16;1;1;0
17;1;0;1
18;0;1;1
19;1;1;1
20;1;1;1
21;1;1;1
22;1;1;1
23;1;1;1
24;1;1;0
25;1;1;1
