INSTANCE_SIZE
100;5
PROCESSING_TIMES
1;-1;-1;16;16;-1
2;54;49;53;55;63
3;-1;-1;14;16;-1
4;41;38;32;-1;40
5;63;-1;66;74;-1
6;44;44;38;41;47
7;5;-1;-1;-1;4
8;49;-1;57;-1;69
9;-1;10;-1;-1;10
10;10;11;13;12;10
11;-1;-1;42;-1;38
12;14;11;-1;-1;10
13;19;18;14;17;18
14;21;-1;22;19;16
15;14;14;11;13;13
16;-1;-1;37;-1;35
17;-1;61;-1;56;-1
18;73;-1;77;73;81
19;17;-1;21;19;-1
20;67;-1;-1;-1;57
21;43;-1;-1;-1;33
22;51;-1;38;47;54
23;59;-1;-1;57;55
24;-1;32;-1;-1;33
25;7;8;7;8;7
26;40;50;41;39;43
27;19;18;16;19;18
28;55;-1;-1;64;-1
29;52;40;-1;55;42
30;-1;40;31;30;-1
31;-1;-1;-1;43;39
32;18;16;18;19;-1
33;43;55;41;43;-1
34;19;19;22;21;20
35;6;-1;-1;8;-1
36;-1;42;37;-1;47
37;-1;15;-1;15;-1
38;44;-1;47;49;-1
39;81;-1;83;86;-1
40;12;12;-1;-1;-1
41;6;6;10;8;10
42;16;18;-1;14;21
43;-1;-1;74;66;62
44;10;12;16;-1;11
45;-1;-1;37;27;-1
46;53;-1;39;-1;53
47;12;-1;-1;15;-1
48;40;41;49;53;54
49;47;-1;-1;42;-1
50;-1;7;10;-1;-1
51;19;23;23;18;23
52;52;-1;53;-1;43
53;-1;-1;36;-1;50
54;-1;-1;11;-1;10
55;29;27;24;28;22
56;33;-1;37;39;39
57;4;5;6;-1;-1
58;13;-1;13;11;-1
59;8;12;10;9;11
60;12;9;-1;9;-1
61;-1;-1;47;-1;39
62;-1;74;60;57;57
63;44;39;45;41;55
64;-1;12;14;-1;-1
65;40;34;43;42;43
66;52;51;45;35;46
67;-1;28;27;26;-1
68;-1;-1;42;39;-1
69;44;-1;45;-1;35
70;-1;-1;41;-1;33
71;-1;29;33;-1;31
72;-1;14;15;-1;10
73;-1;23;24;18;16
74;-1;-1;8;-1;7
75;49;37;-1;-1;52
76;-1;-1;-1;6;7
77;-1;-1;15;11;14
78;-1;82;-1;-1;64
79;39;35;-1;42;33
80;-1;-1;16;16;18
81;56;65;55;-1;55
82;-1;-1;-1;22;25
83;-1;39;36;-1;-1
84;11;12;-1;9;10
85;27;-1;-1;39;-1
86;14;11;16;12;17
87;41;51;-1;54;56
88;16;15;-1;16;15
89;-1;-1;7;6;8
90;10;-1;9;-1;-1
91;20;-1;-1;19;20
92;66;62;-1;-1;65
93;10;11;8;8;9
94;-1;-1;-1;60;83
95;32;-1;-1;32;-1
96;14;18;-1;17;19
97;45;-1;35;-1;35
98;7;6;5;6;5
99;48;41;41;46;37
100;-1;29;-1;30;-1
CAPABLE_MACHINES
1;0;0;1;1;0
2;1;1;1;1;1
3;0;0;1;1;0
4;1;1;1;0;1
5;1;0;1;1;0
6;1;1;1;1;1
7;1;0;0;0;1
8;1;0;1;0;1
9;0;1;0;0;1
10;1;1;1;1;1
11;0;0;1;0;1
12;1;1;0;0;1
13;1;1;1;1;1
14;1;0;1;1;1
15;1;1;1;1;1
16;0;0;1;0;1
17;0;1;0;1;0
18;1;0;1;1;1
19;1;0;1;1;0
20;1;0;0;0;1
21;1;0;0;0;1
22;1;0;1;1;1
23;1;0;0;1;1
24;0;1;0;0;1
25;1;1;1;1;1
26;1;1;1;1;1
27;1;1;1;1;1
28;1;0;0;1;0
29;1;1;0;1;1
30;0;1;1;1;0
31;0;0;0;1;1
32;1;1;1;1;0
33;1;1;1;1;0
34;1;1;1;1;1
35;1;0;0;1;0
36;0;1;1;0;1
37;0;1;0;1;0
38;1;0;1;1;0
39;1;0;1;1;0
40;1;1;0;0;0
41;1;1;1;1;1
42;1;1;0;1;1
43;0;0;1;1;1
44;1;1;1;0;1
45;0;0;1;1;0
46;1;0;1;0;1
47;1;0;0;1;0
48;1;1;1;1;1
49;1;0;0;1;0
50;0;1;1;0;0
51;1;1;1;1;1
52;1;0;1;0;1
53;0;0;1;0;1
54;0;0;1;0;1
55;1;1;1;1;1
56;1;0;1;1;1
57;1;1;1;0;0
58;1;0;1;1;0
59;1;1;1;1;1
60;1;1;0;1;0
61;0;0;1;0;1
62;0;1;1;1;1
63;1;1;1;1;1
64;0;1;1;0;0
65;1;1;1;1;1
66;1;1;1;1;1
67;0;1;1;1;0
68;0;0;1;1;0
69;1;0;1;0;1
70;0;0;1;0;1
71;0;1;1;0;1
72;0;1;1;0;1
73;0;1;1;1;1
74;0;0;1;0;1
75;1;1;0;0;1
76;0;0;0;1;1
77;0;0;1;1;1
78;0;1;0;0;1
79;1;1;0;1;1
80;0;0;1;1;1
81;1;1;1;0;1
82;0;0;0;1;1
83;0;1;1;0;0
84;1;1;0;1;1
85;1;0;0;1;0
86;1;1;1;1;1
87;1;1;0;1;1
88;1;1;0;1;1
89;0;0;1;1;1
90;1;0;1;0;0
91;1;0;0;1;1
92;1;1;0;0;1
93;1;1;1;1;1
94;0;0;0;1;1
95;1;0;0;1;0
96;1;1;0;1;1
97;1;0;1;0;1
98;1;1;1;1;1
99;1;1;1;1;1
100;0;1;0;1;0
