INSTANCE_SIZE
100;5
PROCESSING_TIMES
1;-1;-1;33;-1;32
2;19;17;18;15;15
3;-1;6;5;6;-1
4;-1;27;35;37;36
5;-1;15;-1;12;-1
6;20;-1;19;21;28
7;48;59;-1;69;59
8;45;49;66;54;46
9;76;-1;85;68;63
10;-1;11;10;9;-1
11;16;19;22;-1;20
12;12;16;17;14;18
13;11;11;12;13;13
14;15;20;17;20;18
15;-1;-1;-1;40;36
16;-1;6;-1;5;5
17;34;37;40;39;37
18;13;13;13;13;17
19;11;9;13;12;9
20;18;15;15;14;18
21;-1;62;88;87;-1
22;14;-1;14;15;-1
23;46;41;-1;-1;38
24;13;-1;-1;11;-1
25;-1;13;12;10;15
26;8;6;8;7;6
27;-1;8;7;8;-1
28;29;-1;-1;30;-1
29;-1;-1;22;18;23
30;17;-1;20;15;16
31;59;-1;55;-1;62
32;-1;-1;7;6;-1
33;35;38;32;36;40
34;59;58;54;61;53
35;24;20;22;-1;-1
36;-1;-1;-1;39;51
37;-1;-1;-1;8;7
38;74;-1;-1;-1;77
39;20;21;-1;-1;-1
40;36;31;-1;35;35
41;-1;55;-1;51;-1
42;57;-1;-1;56;63
43;9;11;9;10;12
44;55;50;47;46;57
45;-1;10;10;-1;12
46;-1;11;11;11;-1
47;68;80;-1;89;87
48;49;42;50;-1;48
49;26;23;-1;-1;-1
50;17;18;15;21;-1
51;33;28;38;26;28
52;-1;-1;22;-1;16
53;19;22;-1;19;20
54;37;37;40;40;53
55;38;37;45;35;35
56;-1;17;-1;14;17
57;55;-1;61;61;56
58;-1;5;5;7;6
59;-1;88;-1;82;-1
60;16;18;13;19;15
61;25;29;-1;-1;-1
62;10;11;-1;14;10
63;-1;68;-1;-1;73
64;50;48;37;47;-1
65;44;-1;52;52;46
66;62;58;48;-1;52
67;-1;11;10;10;15
68;41;-1;41;-1;-1
69;19;19;13;14;-1
70;9;-1;10;-1;-1
71;8;11;9;11;12
72;40;-1;39;43;-1
73;40;35;33;-1;32
74;16;12;13;-1;14
75;-1;43;52;51;38
76;22;-1;-1;31;-1
77;10;-1;12;12;-1
78;-1;-1;-1;33;34
79;-1;60;-1;-1;49
80;-1;74;-1;-1;59
81;36;50;35;36;40
82;39;39;-1;-1;32
83;59;56;63;53;72
84;-1;-1;28;26;-1
85;12;-1;13;-1;13
86;35;34;37;37;31
87;35;32;23;35;-1
88;43;42;36;36;52
89;73;55;-1;70;58
90;26;28;21;25;20
91;21;-1;-1;-1;25
92;6;8;8;8;7
93;-1;17;15;13;17
94;13;10;11;14;10
95;30;25;26;-1;-1
96;12;13;17;-1;13
97;-1;-1;40;-1;28
98;-1;-1;17;14;11
99;40;34;33;27;38
100;50;54;-1;-1;-1
CAPABLE_MACHINES
1;0;0;1;0;1
2;1;1;1;1;1
3;0;1;1;1;0
4;0;1;1;1;1
5;0;1;0;1;0
6;1;0;1;1;1
7;1;1;0;1;1
8;1;1;1;1;1
9;1;0;1;1;1
10;0;1;1;1;0
11;1;1;1;0;1
12;1;1;1;1;1
13;1;1;1;1;1
14;1;1;1;1;1
15;0;0;0;1;1
16;0;1;0;1;1
17;1;1;1;1;1
18;1;1;1;1;1
19;1;1;1;1;1
20;1;1;1;1;1
21;0;1;1;1;0
22;1;0;1;1;0
23;1;1;0;0;1
24;1;0;0;1;0
25;0;1;1;1;1
26;1;1;1;1;1
27;0;1;1;1;0
28;1;0;0;1;0
29;0;0;1;1;1
30;1;0;1;1;1
31;1;0;1;0;1
32;0;0;1;1;0
33;1;1;1;1;1
34;1;1;1;1;1
35;1;1;1;0;0
36;0;0;0;1;1
37;0;0;0;1;1
38;1;0;0;0;1
39;1;1;0;0;0
40;1;1;0;1;1
41;0;1;0;1;0
42;1;0;0;1;1
43;1;1;1;1;1
44;1;1;1;1;1
45;0;1;1;0;1
46;0;1;1;1;0
47;1;1;0;1;1
48;1;1;1;0;1
49;1;1;0;0;0
50;1;1;1;1;0
51;1;1;1;1;1
52;0;0;1;0;1
53;1;1;0;1;1
54;1;1;1;1;1
55;1;1;1;1;1
56;0;1;0;1;1
57;1;0;1;1;1
58;0;1;1;1;1
59;0;1;0;1;0
60;1;1;1;1;1
61;1;1;0;0;0
62;1;1;0;1;1
63;0;1;0;0;1
64;1;1;1;1;0
65;1;0;1;1;1
66;1;1;1;0;1
67;0;1;1;1;1
68;1;0;1;0;0
69;1;1;1;1;0
70;1;0;1;0;0
71;1;1;1;1;1
72;1;0;1;1;0
73;1;1;1;0;1
74;1;1;1;0;1
75;0;1;1;1;1
76;1;0;0;1;0
77;1;0;1;1;0
78;0;0;0;1;1
79;0;1;0;0;1
80;0;1;0;0;1
81;1;1;1;1;1
82;1;1;0;0;1
83;1;1;1;1;1
84;0;0;1;1;0
85;1;0;1;0;1
86;1;1;1;1;1
87;1;1;1;1;0
88;1;1;1;1;1
89;1;1;0;1;1
90;1;1;1;1;1
91;1;0;0;0;1
92;1;1;1;1;1
93;0;1;1;1;1
94;1;1;1;1;1
95;1;1;1;0;0
96;1;1;1;0;1
97;0;0;1;0;1
98;0;0;1;1;1
99;1;1;1;1;1
100;1;1;0;0;0
