INSTANCE_SIZE
25;3
PROCESSING_TIMES
1;7;6;-1
2;43;-1;49
3;23;-1;23
4;-1;82;73
5;68;68;80
6;17;16;16
7;29;33;32
8;57;45;50
9;26;-1;33
10;21;21;17
11;25;22;-1
12;7;-1;8
13;32;33;35
14;-1;16;14
15;20;17;18
16;11;8;7
17;66;70;72
18;14;-1;12
19;18;-1;14
20;-1;23;17
21;9;8;10
22;51;-1;53
23;17;-1;22
24;33;30;31
25;23;16;-1
CAPABLE_MACHINES
1;1;1;0
2;1;0;1
3;1;0;1
4;0;1;1
5;1;1;1
6;1;1;1
7;1;1;1
8;1;1;1
9;1;0;1
10;1;1;1
11;1;1;0
12;1;0;1
13;1;1;1
14;0;1;1
15;1;1;1
16;1;1;1
17;1;1;1
18;1;0;1
19;1;0;1
20;0;1;1
21;1;1;1
22;1;0;1
23;1;0;1
24;1;1;1
25;1;1;0
