INSTANCE_SIZE
25;3
PROCESSING_TIMES
1;-1;31;25
2;38;-1;23
3;-1;56;61
4;61;57;55
5;27;31;-1
6;28;37;34
7;10;9;-1
8;36;-1;39
9;48;-1;59
10;42;45;32
11;67;-1;43
12;12;14;17
13;40;29;-1
14;47;45;30
15;6;8;8
16;10;7;8
17;45;74;86
18;23;14;27
19;6;8;-1
20;10;12;-1
21;-1;45;28
22;-1;46;52
23;29;17;18
24;3;3;-1
25;25;25;-1
CAPABLE_MACHINES
1;0;1;1
2;1;0;1
3;0;1;1
4;1;1;1
5;1;1;0
6;1;1;1
7;1;1;0
8;1;0;1
9;1;0;1
10;1;1;1
11;1;0;1
12;1;1;1
13;1;1;0
14;1;1;1
15;1;1;1
16;1;1;1
17;1;1;1
18;1;1;1
19;1;1;0
20;1;1;0
21;0;1;1
22;0;1;1
23;1;1;1
24;1;1;0
25;1;1;0
