INSTANCE_SIZE
100;5
PROCESSING_TIMES
1;13;14;-1;-1;-1
2;42;66;49;33;53
3;88;-1;54;69;56
4;12;18;10;11;-1
5;44;52;-1;-1;65
6;-1;-1;51;-1;59
7;6;-1;4;7;3
8;43;53;34;52;25
9;25;15;16;18;25
10;-1;-1;7;6;7
11;21;17;19;14;16
12;24;23;30;23;15
13;31;44;63;66;41
14;41;-1;26;46;39
15;25;-1;-1;38;19
16;-1;28;-1;22;-1
17;15;30;30;14;31
18;53;-1;-1;-1;47
19;-1;-1;55;32;53
20;28;-1;-1;22;-1
21;5;5;4;5;10
22;-1;10;-1;-1;9
23;79;69;50;60;76
24;68;-1;75;62;54
25;-1;-1;13;-1;8
26;-1;37;43;46;39
27;5;4;4;3;4
28;-1;38;-1;53;-1
29;54;-1;49;63;-1
30;35;-1;70;-1;-1
31;15;14;13;-1;-1
32;48;39;44;-1;56
33;-1;36;38;23;-1
34;27;25;-1;18;20
35;-1;9;-1;9;-1
36;7;14;-1;-1;-1
37;50;-1;-1;-1;50
38;60;-1;66;-1;43
39;19;10;-1;-1;11
40;49;40;29;-1;32
41;-1;-1;60;98;99
42;15;24;-1;27;30
43;49;25;44;40;49
44;-1;17;15;11;-1
45;-1;52;49;26;50
46;37;52;57;49;41
47;4;-1;7;7;5
48;-1;15;-1;12;11
49;13;17;-1;-1;-1
50;15;-1;-1;-1;29
51;14;17;19;11;17
52;10;-1;13;11;10
53;-1;50;-1;41;-1
54;-1;15;19;22;22
55;15;13;15;11;17
56;26;39;25;33;41
57;44;93;95;59;41
58;9;7;8;9;9
59;-1;-1;17;22;-1
60;50;43;39;66;75
61;69;86;-1;47;61
62;-1;20;14;21;19
63;6;7;7;6;7
64;55;37;43;-1;44
65;8;8;8;4;-1
66;11;12;20;15;-1
67;-1;10;-1;13;10
68;27;23;48;48;53
69;-1;22;-1;-1;18
70;12;19;17;21;-1
71;-1;16;-1;21;-1
72;-1;51;-1;-1;79
73;29;-1;29;45;33
74;29;54;44;28;55
75;20;24;18;25;16
76;-1;59;36;51;26
77;42;-1;-1;88;-1
78;17;13;12;11;9
79;86;56;-1;-1;56
80;-1;-1;20;19;-1
81;79;80;84;57;44
82;19;19;16;19;11
83;-1;37;-1;20;28
84;21;-1;-1;21;26
85;-1;16;22;-1;-1
86;5;-1;-1;-1;8
87;14;-1;20;-1;-1
88;33;44;46;-1;-1
89;18;-1;8;16;12
90;-1;-1;16;17;-1
91;7;5;10;8;7
92;-1;31;54;-1;50
93;23;15;-1;-1;21
94;102;-1;50;-1;-1
95;-1;23;41;26;34
96;-1;8;18;18;-1
97;6;12;11;-1;6
98;33;39;-1;38;23
99;30;37;32;27;-1
100;-1;-1;-1;29;49
CAPABLE_MACHINES
1;1;1;0;0;0
2;1;1;1;1;1
3;1;0;1;1;1
4;1;1;1;1;0
5;1;1;0;0;1
6;0;0;1;0;1
7;1;0;1;1;1
8;1;1;1;1;1
9;1;1;1;1;1
10;0;0;1;1;1
11;1;1;1;1;1
12;1;1;1;1;1
13;1;1;1;1;1
14;1;0;1;1;1
15;1;0;0;1;1
16;0;1;0;1;0
17;1;1;1;1;1
18;1;0;0;0;1
19;0;0;1;1;1
20;1;0;0;1;0
21;1;1;1;1;1
22;0;1;0;0;1
23;1;1;1;1;1
24;1;0;1;1;1
25;0;0;1;0;1
26;0;1;1;1;1
27;1;1;1;1;1
28;0;1;0;1;0
29;1;0;1;1;0
30;1;0;1;0;0
31;1;1;1;0;0
32;1;1;1;0;1
33;0;1;1;1;0
34;1;1;0;1;1
35;0;1;0;1;0
36;1;1;0;0;0
37;1;0;0;0;1
38;1;0;1;0;1
39;1;1;0;0;1
40;1;1;1;0;1
41;0;0;1;1;1
42;1;1;0;1;1
43;1;1;1;1;1
44;0;1;1;1;0
45;0;1;1;1;1
46;1;1;1;1;1
47;1;0;1;1;1
48;0;1;0;1;1
49;1;1;0;0;0
50;1;0;0;0;1
51;1;1;1;1;1
52;1;0;1;1;1
53;0;1;0;1;0
54;0;1;1;1;1
55;1;1;1;1;1
56;1;1;1;1;1
57;1;1;1;1;1
58;1;1;1;1;1
59;0;0;1;1;0
60;1;1;1;1;1
61;1;1;0;1;1
62;0;1;1;1;1
63;1;1;1;1;1
64;1;1;1;0;1
65;1;1;1;1;0
66;1;1;1;1;0
67;0;1;0;1;1
68;1;1;1;1;1
69;0;1;0;0;1
70;1;1;1;1;0
71;0;1;0;1;0
72;0;1;0;0;1
73;1;0;1;1;1
74;1;1;1;1;1
75;1;1;1;1;1
76;0;1;1;1;1
77;1;0;0;1;0
78;1;1;1;1;1
79;1;1;0;0;1
80;0;0;1;1;0
81;1;1;1;1;1
82;1;1;1;1;1
83;0;1;0;1;1
84;1;0;0;1;1
85;0;1;1;0;0
86;1;0;0;0;1
87;1;0;1;0;0
88;1;1;1;0;0
89;1;0;1;1;1
90;0;0;1;1;0
91;1;1;1;1;1
92;0;1;1;0;1
93;1;1;0;0;1
94;1;0;1;0;0
95;0;1;1;1;1
96;0;1;1;1;0
97;1;1;1;0;1
98;1;1;0;1;1
99;1;1;1;1;0
100;0;0;0;1;1
