INSTANCE_SIZE
100;8
PROCESSING_TIMES
1;5;4;6;5;7;4;5;3
2;33;54;48;42;63;54;56;29
3;-1;25;15;-1;19;26;-1;-1
4;-1;10;11;-1;-1;9;-1;14
5;-1;-1;-1;42;44;-1;-1;-1
6;-1;17;18;-1;12;14;15;8
7;-1;-1;-1;10;-1;12;-1;-1
8;67;42;58;37;38;55;54;49
9;-1;-1;58;54;69;39;-1;68
10;7;-1;-1;-1;-1;-1;-1;9
11;-1;9;11;-1;14;9;-1;15
12;5;7;4;8;5;8;5;5
13;14;15;17;19;11;16;-1;-1
14;19;19;17;22;14;10;16;20
15;42;-1;-1;32;-1;-1;48;38
16;11;17;-1;13;-1;13;-1;-1
17;6;10;6;-1;-1;10;-1;12
18;-1;-1;-1;37;32;40;-1;-1
19;-1;-1;-1;14;-1;-1;24;26
20;17;33;21;17;21;-1;29;-1
21;87;51;48;80;-1;77;69;95
22;33;33;30;19;-1;17;18;19
23;14;15;20;-1;-1;-1;15;19
24;73;51;43;67;54;57;36;46
25;-1;-1;-1;12;9;8;-1;13
26;64;-1;-1;-1;36;-1;54;-1
27;11;11;12;9;-1;-1;-1;-1
28;-1;21;11;14;-1;14;13;13
29;24;-1;-1;27;41;-1;39;47
30;-1;-1;23;-1;21;18;17;14
31;17;16;-1;-1;12;-1;9;9
32;-1;-1;-1;-1;46;34;-1;-1
33;-1;-1;29;22;43;44;-1;-1
34;25;39;34;36;38;56;45;53
35;15;-1;-1;-1;8;13;-1;-1
36;-1;-1;-1;7;-1;10;-1;-1
37;-1;22;-1;-1;-1;-1;-1;13
38;37;-1;-1;-1;46;-1;-1;30
39;8;-1;-1;5;-1;4;-1;-1
40;14;-1;-1;15;-1;-1;-1;15
41;65;64;71;62;45;48;62;65
42;-1;-1;59;38;-1;-1;-1;29
43;103;-1;-1;-1;-1;-1;-1;102
44;-1;14;14;7;7;9;-1;-1
45;35;46;33;-1;21;47;41;24
46;-1;24;-1;-1;-1;-1;-1;52
47;-1;13;20;12;10;9;11;13
48;17;17;20;-1;19;11;19;19
49;-1;67;-1;61;64;52;63;52
50;6;5;6;5;6;4;7;7
51;7;11;-1;-1;-1;-1;12;-1
52;-1;-1;-1;-1;48;-1;22;42
53;-1;-1;11;-1;9;8;14;-1
54;4;-1;8;4;4;7;4;-1
55;-1;-1;-1;43;43;-1;-1;37
56;-1;-1;37;-1;-1;-1;35;47
57;18;22;-1;28;21;16;27;17
