INSTANCE_SIZE
100;8
PROCESSING_TIMES
1;45;36;43;36;37;38;-1;39
2;18;-1;-1;-1;16;-1;-1;-1
3;19;-1;-1;18;21;-1;19;17
4;49;40;43;48;45;42;60;59
5;13;12;16;17;12;-1;18;14
6;-1;8;12;12;-1;-1;-1;-1
7;44;-1;-1;-1;37;42;36;-1
8;-1;-1;13;-1;-1;11;-1;13
9;-1;23;16;-1;-1;20;22;-1
10;-1;6;-1;7;7;9;-1;-1
11;-1;53;66;66;-1;67;-1;57
12;12;-1;9;12;11;9;13;11
13;15;15;12;17;17;14;12;16
14;33;40;40;37;27;38;39;28
15;59;58;46;-1;65;54;50;52
16;-1;-1;13;-1;-1;12;-1;-1
17;-1;23;21;24;24;-1;-1;-1
18;47;43;45;-1;45;43;40;-1
19;-1;-1;11;-1;-1;10;-1;-1
20;32;-1;28;-1;-1;37;29;-1
21;62;-1;57;67;-1;55;61;59
22;45;45;39;41;43;47;45;45
23;-1;32;-1;-1;42;39;-1;-1
24;43;-1;32;43;32;35;34;41
25;-1;49;-1;-1;53;44;55;-1
26;-1;14;12;-1;16;-1;12;-1
27;-1;-1;90;85;85;-1;68;91
28;38;40;41;44;52;38;53;-1
29;52;48;-1;64;-1;54;-1;64
30;-1;10;-1;15;-1;-1;-1;-1
31;29;22;-1;23;20;-1;28;29
32;-1;-1;18;-1;-1;14;-1;-1
33;28;20;21;27;26;19;28;27
34;78;79;82;88;81;92;82;90
35;-1;-1;-1;-1;61;74;-1;74
36;45;44;43;-1;44;46;37;37
37;58;52;59;60;67;67;-1;54
38;-1;-1;-1;-1;11;-1;11;7
39;-1;-1;4;-1;-1;-1;-1;5
40;-1;29;-1;-1;26;-1;32;-1
41;4;4;5;4;-1;5;6;-1
42;6;-1;6;-1;7;7;-1;6
43;-1;14;13;-1;12;14;17;11
44;74;66;95;91;76;64;96;78
45;14;16;18;17;-1;-1;-1;18
46;32;37;-1;32;38;44;37;32
47;-1;66;-1;76;73;87;-1;66
48;-1;-1;11;11;-1;-1;-1;10
49;18;17;-1;-1;14;17;17;-1
50;-1;-1;49;63;-1;50;58;50
51;-1;-1;-1;-1;31;-1;40;34
52;17;15;13;15;17;-1;14;13
53;38;34;38;47;35;43;47;47
54;30;37;-1;29;-1;38;-1;32
55;44;45;50;47;48;42;36;38
56;22;-1;-1;17;19;-1;16;-1
57;54;-1;-1;-1;-1;48;42;53
58;-1;45;-1;-1;34;-1;-1;46
59;15;-1;-1;19;-1;19;-1;-1
60;83;65;80;78;76;85;76;-1
61;76;75;-1;94;-1;-1;-1;-1
62;-1;-1;30;-1;29;-1;-1;-1
63;14;-1;-1;12;-1;-1;-1;-1
64;36;45;39;38;46;31;32;43
65;27;39;37;33;29;-1;-1;31
66;35;35;48;39;37;-1;45;-1
67;91;71;84;64;-1;-1;-1;-1
68;15;20;15;-1;20;17;-1;-1
69;-1;26;29;23;-1;33;-1;-1
70;-1;15;-1;-1;12;-1;-1;16
71;12;10;10;-1;10;-1;13;12
72;60;89;66;-1;-1;70;82;68
73;43;36;36;31;-1;-1;-1;35
74;12;16;13;15;15;15;16;14
75;49;57;56;47;49;55;58;-1
76;-1;10;10;-1;-1;-1;-1;11
77;-1;-1;-1;86;80;-1;-1;-1
78;15;-1;17;-1;15;-1;-1;14
79;37;34;-1;38;-1;-1;29;-1
80;54;59;-1;-1;-1;-1;-1;-1
81;-1;26;30;-1;-1;-1;-1;-1
82;15;10;11;13;-1;12;11;-1
83;46;44;44;37;52;41;53;40
84;-1;-1;16;17;-1;-1;-1;-1
85;44;50;-1;-1;58;-1;-1;49
86;29;36;31;27;25;34;27;25
87;21;-1;18;15;-1;18;-1;19
88;29;32;-1;26;-1;-1;24;-1
89;77;-1;65;62;-1;-1;68;-1
90;16;17;22;19;-1;18;20;14
91;10;-1;10;13;14;-1;10;13
92;-1;12;9;-1;11;9;12;12
93;-1;15;-1;-1;-1;-1;-1;16
94;31;35;30;29;26;26;32;35
95;28;-1;27;27;28;27;26;27
96;-1;63;-1;-1;-1;-1;86;67
97;12;-1;-1;-1;-1;-1;-1;9
98;10;11;16;16;-1;15;15;-1
99;17;12;17;15;12;11;15;13
100;13;13;13;-1;13;11;9;11
CAPABLE_MACHINES
1;1;1;1;1;1;1;0;1
2;1;0;0;0;1;0;0;0
3;1;0;0;1;1;0;1;1
4;1;1;1;1;1;1;1;1
5;1;1;1;1;1;0;1;1
6;0;1;1;1;0;0;0;0
7;1;0;0;0;1;1;1;0
8;0;0;1;0;0;1;0;1
9;0;1;1;0;0;1;1;0
10;0;1;0;1;1;1;0;0
11;0;1;1;1;0;1;0;1
12;1;0;1;1;1;1;1;1
13;1;1;1;1;1;1;1;1
14;1;1;1;1;1;1;1;1
15;1;1;1;0;1;1;1;1
16;0;0;1;0;0;1;0;0
17;0;1;1;1;1;0;0;0
18;1;1;1;0;1;1;1;0
19;0;0;1;0;0;1;0;0
20;1;0;1;0;0;1;1;0
21;1;0;1;1;0;1;1;1
22;1;1;1;1;1;1;1;1
23;0;1;0;0;1;1;0;0
24;1;0;1;1;1;1;1;1
25;0;1;0;0;1;1;1;0
26;0;1;1;0;1;0;1;0
27;0;0;1;1;1;0;1;1
28;1;1;1;1;1;1;1;0
29;1;1;0;1;0;1;0;1
30;0;1;0;1;0;0;0;0
31;1;1;0;1;1;0;1;1
32;0;0;1;0;0;1;0;0
33;1;1;1;1;1;1;1;1
34;1;1;1;1;1;1;1;1
35;0;0;0;0;1;1;0;1
36;1;1;1;0;1;1;1;1
37;1;1;1;1;1;1;0;1
38;0;0;0;0;1;0;1;1
39;0;0;1;0;0;0;0;1
40;0;1;0;0;1;0;1;0
41;1;1;1;1;0;1;1;0
42;1;0;1;0;1;1;0;1
43;0;1;1;0;1;1;1;1
44;1;1;1;1;1;1;1;1
45;1;1;1;1;0;0;0;1
46;1;1;0;1;1;1;1;1
47;0;1;0;1;1;1;0;1
48;0;0;1;1;0;0;0;1
49;1;1;0;0;1;1;1;0
50;0;0;1;1;0;1;1;1
51;0;0;0;0;1;0;1;1
52;1;1;1;1;1;0;1;1
53;1;1;1;1;1;1;1;1
54;1;1;0;1;0;1;0;1
55;1;1;1;1;1;1;1;1
56;1;0;0;1;1;0;1;0
57;1;0;0;0;0;1;1;1
58;0;1;0;0;1;0;0;1
59;1;0;0;1;0;1;0;0
60;1;1;1;1;1;1;1;0
61;1;1;0;1;0;0;0;0
62;0;0;1;0;1;0;0;0
63;1;0;0;1;0;0;0;0
64;1;1;1;1;1;1;1;1
65;1;1;1;1;1;0;0;1
66;1;1;1;1;1;0;1;0
67;1;1;1;1;0;0;0;0
68;1;1;1;0;1;1;0;0
69;0;1;1;1;0;1;0;0
70;0;1;0;0;1;0;0;1
71;1;1;1;0;1;0;1;1
72;1;1;1;0;0;1;1;1
73;1;1;1;1;0;0;0;1
74;1;1;1;1;1;1;1;1
75;1;1;1;1;1;1;1;0
76;0;1;1;0;0;0;0;1
77;0;0;0;1;1;0;0;0
78;1;0;1;0;1;0;0;1
79;1;1;0;1;0;0;1;0
80;1;1;0;0;0;0;0;0
81;0;1;1;0;0;0;0;0
82;1;1;1;1;0;1;1;0
83;1;1;1;1;1;1;1;1
84;0;0;1;1;0;0;0;0
85;1;1;0;0;1;0;0;1
86;1;1;1;1;1;1;1;1
87;1;0;1;1;0;1;0;1
88;1;1;0;1;0;0;1;0
89;1;0;1;1;0;0;1;0
90;1;1;1;1;0;1;1;1
91;1;0;1;1;1;0;1;1
92;0;1;1;0;1;1;1;1
93;0;1;0;0;0;0;0;1
94;1;1;1;1;1;1;1;1
95;1;0;1;1;1;1;1;1
96;0;1;0;0;0;0;1;1
97;1;0;0;0;0;0;0;1
98;1;1;1;1;0;1;1;0
99;1;1;1;1;1;1;1;1
100;1;1;1;0;1;1;1;1
