900;;;
1;168.72;135.32;135.32
2;167.04;146.20;135.32
3;190.52;154.28;135.32
4;180.48;157.12;135.32
5;190.04;156.96;135.32
6;165.92;159.60;135.32
7;162.40;154.56;135.32
8;209.20;155.48;135.32
9;181.08;153.84;135.32
10;184.40;145.52;135.32
11;162.32;149.28;135.32
12;174.08;160.92;135.32
13;162.48;148.80;135.32
14;229.24;148.68;135.32
15;195.20;138.56;135.32
16;179.96;147.00;135.32
17;183.92;145.76;135.32
18;188.04;146.28;135.32
19;228.80;144.52;135.32
20;166.76;150.28;135.32
21;163.00;140.60;135.32
22;184.96;154.72;135.32
23;178.68;151.00;135.32
24;182.00;135.20;135.20
25;183.40;147.68;135.20
26;199.72;170.20;135.20
27;181.84;145.92;135.20
28;199.08;141.60;135.20
29;170.28;154.80;135.20
30;192.84;139.80;135.20
31;160.44;150.00;135.20
32;170.20;146.68;135.20
33;185.52;143.52;135.20
34;191.96;133.32;133.32
35;155.68;144.88;133.32
36;181.96;140.88;133.32
37;177.08;155.48;133.32
38;199.76;149.16;133.32
39;227.08;147.84;133.32
40;185.80;136.12;133.32
41;157.96;151.28;133.32
42;176.44;150.48;133.32
43;184.72;146.64;133.32
44;213.72;135.64;133.32
45;194.88;144.84;133.32
46;191.84;141.20;133.32
47;201.00;146.00;133.32
48;205.48;153.28;133.32
49;162.04;143.16;133.32
50;187.64;154.72;133.32
51;183.60;147.52;133.32
52;195.44;152.88;133.32
53;144.00;142.60;133.32
54;182.24;138.28;133.32
55;157.88;137.16;133.32
56;182.60;156.56;133.32
57;148.16;145.84;133.32
58;164.80;156.24;133.32
59;171.08;149.88;133.32
60;202.68;158.88;133.32
61;172.36;151.80;133.32
62;214.88;144.24;133.32
63;196.72;150.56;133.32
64;182.88;148.08;133.32
65;180.52;154.92;133.32
66;212.28;151.40;133.32
67;167.60;156.60;133.32
68;227.40;172.76;133.32
69;160.40;157.92;133.32
70;188.80;149.44;133.32
71;176.52;159.84;133.32
72;189.88;146.60;133.32
73;190.96;149.64;133.32
74;186.12;152.64;133.32
75;186.56;154.76;133.32
76;217.36;135.52;133.32
77;178.36;155.44;133.32
78;203.20;154.76;133.32
79;170.28;155.00;133.32
80;165.20;143.16;133.32
81;190.04;144.80;133.32
82;172.96;148.56;133.32
83;187.60;144.48;133.32
84;174.32;143.96;133.32
85;191.76;151.48;133.32
86;189.48;143.04;133.32
87;153.88;153.88;133.32
88;173.92;164.64;133.32
89;143.12;141.84;133.32
90;185.16;145.48;133.32
91;160.56;145.28;133.32
92;171.12;156.40;133.32
93;172.32;143.96;133.32
94;194.96;140.60;133.32
95;218.28;139.12;133.32
96;178.64;153.88;133.32
97;151.32;136.00;133.32
98;161.84;139.40;133.32
99;175.12;152.76;133.32
100;181.60;137.64;133.32
101;171.40;159.80;133.32
102;159.12;132.76;132.76
103;149.88;148.80;132.76
104;189.00;139.08;132.76
105;172.60;137.72;132.76
106;171.68;154.04;132.76
107;176.88;153.24;132.76
108;168.04;152.64;132.76
109;169.92;140.12;132.76
110;190.56;166.04;132.76
111;191.24;160.44;132.76
112;208.12;149.28;132.76
113;205.12;134.76;132.76
114;164.64;142.12;132.76
115;189.36;153.40;132.76
116;165.40;145.52;132.76
117;146.80;142.88;132.76
118;189.84;157.24;132.76
119;175.24;151.48;132.76
120;157.56;150.28;132.76
121;179.24;154.92;132.76
122;164.00;154.28;132.76
123;195.96;160.12;132.76
124;176.76;161.44;132.76
125;191.72;170.00;132.76
126;182.40;144.08;132.76
127;186.84;145.56;132.76
128;152.48;152.48;132.76
129;163.04;150.68;132.76
130;194.00;156.48;132.76
131;179.04;164.40;132.76
132;151.28;139.52;132.76
133;202.88;137.64;132.76
134;201.36;155.52;132.76
135;188.00;152.00;132.76
136;182.08;164.20;132.76
137;172.12;152.40;132.76
138;169.96;144.16;132.76
139;195.76;145.76;132.76
140;195.84;142.96;132.76
141;150.76;150.76;132.76
142;184.68;155.24;132.76
143;171.52;135.36;132.76
144;198.36;152.84;132.76
145;191.72;138.08;132.76
146;171.52;131.72;131.72
147;180.60;148.52;131.72
148;175.28;147.60;131.72
149;188.76;165.56;131.72
150;199.08;151.76;131.72
151;209.92;149.40;131.72
152;165.84;148.76;131.72
153;193.88;132.96;131.72
154;162.72;134.12;131.72
155;157.48;157.48;131.72
156;193.12;148.88;131.72
157;182.52;147.36;131.72
158;173.12;149.40;131.72
159;205.56;144.68;131.72
160;202.96;128.72;128.72
161;179.20;155.84;128.72
162;211.80;140.52;128.72
163;183.08;156.12;128.72
164;203.84;147.64;128.72
165;160.28;140.60;128.72
166;191.96;153.68;128.72
167;191.92;148.44;128.72
168;186.68;144.96;128.72
169;162.60;155.64;128.72
170;179.40;147.44;128.72
171;178.20;143.96;128.72
172;166.36;148.00;128.72
173;179.08;159.60;128.72
174;228.20;152.20;128.72
175;160.56;155.20;128.72
176;173.64;158.12;128.72
177;182.48;144.24;128.72
178;193.84;146.56;128.72
179;184.08;142.08;128.72
180;195.88;154.80;128.72
181;171.28;158.20;128.72
182;200.48;160.24;128.72
183;164.84;156.92;128.72
184;155.24;145.08;128.72
185;163.56;135.08;128.72
186;165.40;150.60;128.72
187;164.76;153.68;128.72
188;178.68;142.88;128.72
189;171.12;149.68;128.72
190;157.20;147.68;128.72
191;229.76;149.88;128.72
192;178.72;140.00;128.72
193;163.96;145.88;128.72
194;170.36;151.92;128.72
195;160.24;150.52;128.72
196;173.00;152.52;128.72
197;173.52;142.80;128.72
198;167.96;134.84;128.72
199;171.52;151.12;128.72
200;193.48;138.40;128.72
201;186.56;133.52;128.72
202;183.16;142.40;128.72
203;154.76;140.40;128.72
204;168.12;147.92;128.72
205;153.80;151.52;128.72
206;188.32;153.04;128.72
207;177.80;161.36;128.72
208;169.72;129.00;128.72
209;164.40;134.96;128.72
210;166.28;160.72;128.72
211;171.12;133.80;128.72
212;169.92;145.40;128.72
213;148.56;148.56;128.72
214;171.24;154.00;128.72
215;201.68;148.84;128.72
216;176.24;156.88;128.72
217;175.44;145.80;128.72
218;163.80;148.20;128.72
219;209.80;162.96;128.72
220;164.28;152.96;128.72
221;179.60;154.72;128.72
222;200.80;150.92;128.72
223;161.24;156.84;128.72
224;150.28;150.28;128.72
225;170.08;142.08;128.72
226;194.64;141.84;128.72
227;159.64;155.40;128.72
228;185.92;146.28;128.72
229;179.64;145.24;128.72
230;180.32;150.68;128.72
231;175.48;146.32;128.72
232;205.00;140.52;128.72
233;163.04;148.16;128.72
234;149.96;149.96;128.72
235;172.36;135.28;128.72
236;167.12;160.84;128.72
237;198.48;143.96;128.72
