900;;;
1;223.29;218.13;218.13
2;244.26;218.45;218.13
3;239.14;211.29;211.29
4;242.30;211.18;211.18
5;225.13;216.36;211.18
6;232.17;209.91;209.91
7;236.40;212.36;209.91
8;225.52;211.62;209.91
9;273.54;207.18;207.18
10;221.26;211.19;207.18
11;222.56;210.89;207.18
12;246.74;207.49;207.18
13;217.35;206.24;206.24
14;248.38;208.91;206.24
15;251.10;211.63;206.24
16;239.32;196.81;196.81
17;230.77;211.20;196.81
18;213.98;204.48;196.81
19;221.03;209.25;196.81
20;232.09;206.79;196.81
21;233.43;209.50;196.81
22;240.24;206.15;196.81
23;232.61;214.94;196.81
24;225.76;207.41;196.81
25;222.07;209.93;196.81
26;233.17;214.74;196.81
27;221.93;213.84;196.81
28;237.26;218.25;196.81
29;244.95;203.50;196.81
30;235.91;210.95;196.81
31;238.61;207.26;196.81
32;240.64;219.95;196.81
33;246.03;213.71;196.81
34;225.37;210.65;196.81
35;239.28;218.44;196.81
36;249.20;213.91;196.81
37;238.38;208.55;196.81
38;234.95;209.33;196.81
39;254.42;204.24;196.81
40;250.71;209.51;196.81
41;250.50;216.51;196.81
42;235.63;210.47;196.81
43;225.81;214.32;196.81
44;234.70;218.28;196.81
45;234.54;211.69;196.81
46;246.77;216.55;196.81
47;222.21;215.23;196.81
48;225.47;207.38;196.81
49;250.15;213.75;196.81
50;257.68;220.58;196.81
51;231.42;206.96;196.81
52;237.33;213.87;196.81
53;229.65;222.38;196.81
54;234.03;211.44;196.81
55;222.59;213.03;196.81
56;235.18;208.45;196.81
57;251.35;217.70;196.81
58;221.97;213.02;196.81
59;244.15;210.92;196.81
60;259.50;212.23;196.81
61;238.17;211.57;196.81
62;229.30;208.18;196.81
63;242.24;219.48;196.81
64;247.62;212.02;196.81
65;235.45;213.85;196.81
66;233.87;210.03;196.81
67;239.27;215.42;196.81
68;249.86;217.86;196.81
69;221.52;212.84;196.81
70;228.87;212.76;196.81
71;248.25;217.66;196.81
72;239.50;213.31;196.81
73;229.44;208.76;196.81
74;229.85;213.56;196.81
75;221.71;212.70;196.81
76;256.17;213.06;196.81
77;234.66;207.78;196.81
78;237.37;210.92;196.81
79;234.46;208.32;196.81
80;231.43;206.95;196.81
81;229.66;211.08;196.81
82;224.30;207.06;196.81
