900;;;
1;356.09;309.85;309.85
2;357.01;306.54;306.54
3;355.38;313.15;306.54
4;351.73;301.30;301.30
5;345.65;308.58;301.30
6;373.92;297.81;297.81
7;361.13;307.47;297.81
8;378.67;313.77;297.81
9;349.55;303.83;297.81
10;356.87;310.40;297.81
11;352.62;315.39;297.81
12;337.36;289.92;289.92
13;372.62;303.76;289.92
14;355.94;304.83;289.92
15;348.61;294.31;289.92
16;363.94;313.39;289.92
17;352.56;305.74;289.92
18;422.77;312.40;289.92
19;341.37;297.44;289.92
20;368.33;313.13;289.92
21;345.47;310.49;289.92
22;355.87;319.21;289.92
23;356.89;310.89;289.92
24;333.11;305.42;289.92
25;369.78;296.48;289.92
26;364.69;305.63;289.92
27;366.47;301.85;289.92
28;334.27;306.83;289.92
29;349.96;310.15;289.92
30;353.07;318.50;289.92
31;375.59;312.81;289.92
32;367.71;305.14;289.92
33;346.05;296.49;289.92
34;342.85;311.44;289.92
35;336.53;307.24;289.92
36;330.60;299.00;289.92
37;319.46;310.78;289.92
38;426.09;307.09;289.92
39;328.06;307.59;289.92
40;320.94;305.18;289.92
41;362.01;309.53;289.92
42;361.61;290.83;289.92
43;370.59;309.78;289.92
44;356.30;320.38;289.92
45;358.65;305.54;289.92
46;349.67;320.76;289.92
47;313.53;293.43;289.92
48;329.12;308.63;289.92
49;337.43;301.64;289.92
50;345.17;308.58;289.92
51;355.45;316.24;289.92
52;351.25;298.51;289.92
53;328.71;320.63;289.92
54;372.42;307.60;289.92
55;350.36;301.64;289.92
56;343.74;318.50;289.92
57;330.35;299.00;289.92
58;356.95;301.53;289.92
59;349.13;311.80;289.92
60;338.24;306.85;289.92
61;352.33;306.25;289.92
62;343.38;306.44;289.92
63;392.29;310.42;289.92
64;354.23;307.64;289.92
65;364.14;314.58;289.92
66;325.39;306.35;289.92
67;339.85;308.37;289.92
68;340.33;307.66;289.92
69;334.70;308.29;289.92
70;368.59;306.23;289.92
71;358.80;320.32;289.92
72;367.04;310.75;289.92
73;345.63;300.77;289.92
74;326.57;304.53;289.92
75;385.72;297.11;289.92
76;368.89;301.53;289.92
77;353.70;324.77;289.92
78;329.44;308.17;289.92
79;339.14;302.85;289.92
80;344.88;314.48;289.92
81;338.32;292.26;289.92
82;341.54;315.70;289.92
83;350.90;314.19;289.92
84;331.48;313.22;289.92
85;342.18;310.39;289.92
86;371.93;331.56;289.92
87;347.44;303.60;289.92
88;376.57;297.04;289.92
89;342.01;307.76;289.92
90;350.26;290.92;289.92
91;365.77;290.67;289.92
92;373.93;322.04;289.92
93;347.31;287.25;287.25
94;340.81;300.95;287.25
95;346.94;312.33;287.25
96;335.62;317.11;287.25
97;358.53;316.00;287.25
98;349.59;316.56;287.25
99;361.96;302.07;287.25
100;384.39;299.68;287.25
101;328.53;301.31;287.25
102;351.39;290.08;287.25
103;333.42;312.69;287.25
104;362.60;305.66;287.25
105;363.71;305.20;287.25
106;380.13;316.60;287.25
107;345.79;298.80;287.25
108;346.04;314.55;287.25
109;354.97;310.72;287.25
110;355.25;315.34;287.25
111;316.42;294.90;287.25
112;363.04;316.69;287.25
113;352.57;306.73;287.25
114;341.08;308.65;287.25
115;342.83;305.75;287.25
116;350.13;320.94;287.25
117;338.64;315.69;287.25
118;348.61;317.43;287.25
119;344.25;316.08;287.25
120;330.31;310.02;287.25
121;366.58;305.87;287.25
122;330.16;294.64;287.25
123;348.78;305.46;287.25
124;372.43;319.40;287.25
125;370.84;312.48;287.25
126;330.33;305.90;287.25
127;331.89;304.65;287.25
