900;;;
1;240.01;203.64;203.64
2;249.03;210.34;203.64
3;226.33;203.48;203.48
4;218.14;201.38;201.38
5;229.87;215.90;201.38
6;221.17;201.57;201.38
7;234.74;192.64;192.64
8;248.59;211.26;192.64
9;243.57;211.77;192.64
10;217.14;195.40;192.64
11;217.11;206.00;192.64
12;222.85;208.45;192.64
13;219.34;204.74;192.64
14;231.36;201.24;192.64
15;244.05;209.90;192.64
16;239.90;201.62;192.64
17;244.86;204.05;192.64
18;230.96;205.12;192.64
19;262.90;209.96;192.64
20;248.59;207.37;192.64
21;251.36;212.31;192.64
22;222.68;204.82;192.64
23;228.37;201.55;192.64
24;228.92;194.49;192.64
25;207.76;197.19;192.64
26;245.57;202.68;192.64
27;237.92;210.51;192.64
28;232.08;206.78;192.64
29;241.69;207.48;192.64
30;218.42;208.12;192.64
31;238.64;206.11;192.64
32;252.83;204.39;192.64
33;246.49;210.81;192.64
34;250.06;205.55;192.64
35;227.39;200.10;192.64
36;239.22;214.06;192.64
37;235.66;205.37;192.64
38;236.76;207.29;192.64
39;232.72;202.20;192.64
40;241.56;210.17;192.64
41;245.24;209.61;192.64
42;235.02;211.35;192.64
43;237.41;205.67;192.64
44;248.78;200.11;192.64
45;253.90;214.46;192.64
46;217.52;210.00;192.64
47;259.31;199.14;192.64
48;266.94;222.16;192.64
49;242.89;212.70;192.64
50;231.17;201.86;192.64
51;204.84;202.94;192.64
52;216.68;198.65;192.64
53;250.59;207.34;192.64
54;230.42;203.24;192.64
55;246.51;213.62;192.64
56;233.30;213.16;192.64
57;252.65;205.85;192.64
58;236.50;207.75;192.64
59;225.90;208.96;192.64
60;243.24;203.28;192.64
61;220.01;200.15;192.64
62;233.81;204.13;192.64
63;249.50;206.92;192.64
64;227.54;186.90;186.90
65;228.79;202.75;186.90
66;247.87;207.13;186.90
67;236.54;201.69;186.90
68;254.69;205.45;186.90
69;225.74;203.32;186.90
70;259.40;198.97;186.90
71;237.93;209.79;186.90
72;227.59;199.12;186.90
73;228.95;209.00;186.90
74;237.19;203.32;186.90
75;217.60;204.32;186.90
76;239.04;203.89;186.90
77;229.19;197.56;186.90
78;238.88;208.89;186.90
79;221.25;202.43;186.90
80;222.70;197.16;186.90
81;222.89;205.10;186.90
82;220.32;205.14;186.90
83;229.68;206.08;186.90
84;229.56;203.87;186.90
85;228.18;198.24;186.90
86;218.75;198.78;186.90
87;213.40;205.15;186.90
88;237.68;201.46;186.90
89;232.85;204.02;186.90
90;248.21;204.83;186.90
91;229.35;198.36;186.90
92;232.25;212.06;186.90
93;237.72;212.07;186.90
94;206.63;195.31;186.90
95;234.68;201.82;186.90
96;240.29;204.17;186.90
97;264.34;202.72;186.90
98;248.64;199.90;186.90
99;253.81;209.24;186.90
100;255.28;207.69;186.90
101;258.58;205.21;186.90
102;256.91;209.48;186.90
103;226.04;200.84;186.90
104;246.47;207.27;186.90
105;241.90;202.32;186.90
106;231.28;209.56;186.90
107;221.52;196.56;186.90
108;237.91;205.60;186.90
109;230.16;198.65;186.90
110;228.17;197.84;186.90
111;239.60;206.12;186.90
112;227.42;206.69;186.90
113;223.22;204.26;186.90
114;258.93;207.65;186.90
115;238.09;200.27;186.90
116;241.55;206.36;186.90
117;233.13;203.61;186.90
118;221.14;204.27;186.90
119;234.46;203.08;186.90
120;231.76;206.02;186.90
121;261.39;205.55;186.90
122;240.94;203.80;186.90
123;222.11;209.52;186.90
124;239.13;204.01;186.90
125;234.57;206.87;186.90
126;241.11;208.63;186.90
127;232.24;212.14;186.90
128;224.20;201.25;186.90
129;235.23;207.26;186.90
130;242.93;210.27;186.90
131;221.11;209.61;186.90
132;233.53;203.53;186.90
133;250.10;199.66;186.90
134;265.80;212.37;186.90
135;232.32;205.47;186.90
136;234.22;213.28;186.90
137;245.80;197.55;186.90
138;218.47;207.33;186.90
139;237.83;205.80;186.90
140;234.79;199.26;186.90
141;252.06;205.18;186.90
142;236.42;206.85;186.90
143;223.75;203.55;186.90
144;238.80;204.32;186.90
145;215.77;201.52;186.90
146;241.69;204.57;186.90
147;260.12;204.16;186.90
148;223.23;198.80;186.90
149;232.85;209.40;186.90
150;223.00;204.08;186.90
151;218.09;212.18;186.90
152;239.54;208.91;186.90
153;242.59;199.94;186.90
154;242.52;200.60;186.90
155;249.11;209.38;186.90
156;249.60;210.40;186.90
157;246.62;207.34;186.90
158;218.76;211.58;186.90
159;217.18;195.05;186.90
160;228.61;203.35;186.90
